bridge_id,road,name,condition,length,lat,lon,avg_trucks_crossed,broken_pct,norm_traffic,norm_connectivity,criticality_score,criticality_rank,failure_rate,expected_delay,mean_delay_when_failed,mean_vehicles_delayed,norm_criticality,norm_vulnerability,priority_equal,priority_crit_heavy,priority_vuln_heavy,priority_rank,quadrant
1001172,N1,PANCHARA SLAB CULVERT,B,3,21.3873052,92.0697771,4984.1,11.11,0.164212100844766,0.220743095569243,0.1811713992621091,500,0.1,3841.6,38416.0,264.4,0.1811713992621091,0.009122184461131933,0.09514679186162052,0.12955663482181595,0.06073694890142508,546,D
1001394,N1,HOA EX KANG BAZAE,A,3,21.122166,92.1931941,4975.2,11.11,0.1639188708338275,0.220743095569243,0.1809661382544521,538,0.1,3762.4,37624.0,259.1,0.1809661382544521,0.008934117767743333,0.09495012801109771,0.12935653210843945,0.06054372391375596,547,D
1001190,N1,DALA SLAB CULVERT,A,3,21.3762216,92.0718049,4984.6,11.11,0.1642285744408861,0.220743095569243,0.1811829307793932,492,0.2,3265.0,16325.0,227.2,0.1811829307793932,0.007753001943355832,0.09446796636137451,0.129153952128582,0.05978198059416704,548,D
1001524,N1,DONDO MIA BOX CULVERT,A,2,20.948208,92.25911115,4970.1,11.11,0.1637508401534021,0.220743095569243,0.1808485167781544,568,0.1,3402.3,34023.0,234.9,0.1808485167781544,0.008079031703485314,0.09446377424081985,0.12901767125575367,0.05990987722588604,549,D
1001307,N1,KOSUKONA,A,2,21.2142778,92.166666,4979.0,11.11,0.1640440701643406,0.220743095569243,0.1810537777858113,519,0.1,3194.6,31946.0,218.9,0.1810537777858113,0.00758583154923263,0.09431980466752196,0.1290133939148377,0.05962621542020623,550,D
7000053,N207,Motiganj Bridge (2 bridges at crossing),A,46,24.305,91.68161045,5290.1,0.0,0.1742939416702909,0.0,0.1220057591692036,658,0.3,28011.5,93371.66666666667,758.8,0.1220057591692036,0.06651553259917668,0.09426064588419014,0.10535869119819552,0.08316260057018476,551,C
9000033,N106,PASHIM CHARAKUL CUL,A,8,22.4515,91.8175827,3918.8,11.11,0.1291134569511986,0.220743095569243,0.1566023485366119,603,0.4,13380.0,33450.0,921.6,0.1566023485366119,0.03177187320125606,0.09418711086893397,0.11915320593600513,0.06922101580186281,552,C
1001527,N1,DOMMO MIA BOX CULVERT,A,1,20.9459163,92.2603333,4969.9,11.11,0.163744250714954,0.220743095569243,0.1808439041712407,569,0.2,3077.4,15387.0,214.0,0.1808439041712407,0.007307530836288894,0.0940757175037648,0.12878299217075515,0.05936844283677443,553,D
1001210,N1,TULA BAGAN,B,1,21.3644167,92.081416,4984.5,11.11,0.1642252797216621,0.220743095569243,0.1811806244759363,498,0.1,2933.5,29335.0,203.8,0.1811806244759363,0.006965828851710362,0.09407322666382334,0.12891618578866854,0.05923026753897814,554,D
1001396,N1,Hoacx Kang Barbar Bridge (2 bridges at crossing),B,73,21.1214993,92.1935552,4975.2,11.11,0.1639188708338275,0.220743095569243,0.1809661382544521,539,0.1,2816.5,28165.0,42.6,0.1809661382544521,0.00668800305465902,0.09382707065455556,0.12868269769451415,0.05897144361459694,555,D
1001588,N1,Naitong Para (3) Bridge (2 bridges at crossing),A,9,20.8953608,92.2877219,4967.8,11.11,0.1636750616112495,0.220743095569243,0.1807954717986475,585,0.1,2687.4,26874.0,185.3,0.1807954717986475,0.006381444846117752,0.09358845832238262,0.12847126371288856,0.05870565293187668,556,D
1000918,N1,HARBANG,A,2,21.8505,92.0609444,4999.8,11.11,0.1647293717629383,0.220743095569243,0.1815334889048297,438,0.1,2360.6,23606.0,162.5,0.1815334889048297,0.005605432277943576,0.09356946059138664,0.12875507191676386,0.05838384926600941,557,D
1000750,N1,Bridge start,B,0,22.22783265,92.0259299,5013.2,11.11,0.165170864138958,0.220743095569243,0.1818425335680435,404,0.1,2112.4,21124.0,145.7,0.1818425335680435,0.005016061655480814,0.09342929761176216,0.12879459199427468,0.05806400322924962,558,D
1001003,N1,Bridge start,B,0,21.61697155,92.0679021,4994.8,11.11,0.164564635801737,0.220743095569243,0.1814181737319888,450,0.1,2178.0,21780.0,151.9,0.1814181737319888,0.005171834068186524,0.09329500390008766,0.12854427183284808,0.058045735967327206,559,D
1001614,N1,Bridge start,B,0,20.86484725,92.2982219,4966.7,11.11,0.1636388196997852,0.220743095569243,0.1807701024606225,591,0.1,2439.5,24395.0,169.1,0.1807701024606225,0.0057927865974935835,0.09328144452905804,0.12827690770168382,0.05828598135643226,560,D
1001179,N1,PANCHARA SLAB CULVERT,A,2,21.3826938,92.0710271,4985.0,11.11,0.1642417533177822,0.220743095569243,0.1811921559932204,485,0.1,2249.4,22494.0,154.8,0.1811921559932204,0.005341379041771703,0.09326676751749605,0.12843692290778577,0.05809661212720631,561,D
7000057,N207,BILASHER PARA BOX CULVERT,B,23,24.3029167,91.690583,5290.3,0.0,0.1743005311087389,0.0,0.1220103717761172,654,0.2,27121.8,135609.0,736.0,0.1220103717761172,0.0644028692518555,0.09320662051398634,0.10472812101883869,0.081685120009134,562,C
1001281,N1,JADIMORA (1),A,2,21.2550278,92.1245827,4981.4,11.11,0.1641231434257172,0.220743095569243,0.1811091290687749,512,0.2,2143.1,10715.5,147.8,0.1811091290687749,0.005088961244963517,0.09309904515686922,0.12830307872163146,0.05789501159210693,563,D
1000793,N1,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,A,20,22.1208049,92.0719438,5009.7,11.11,0.1650555489661171,0.220743095569243,0.1817618129470548,409,0.1,1613.1,16131.0,43.7,0.1817618129470548,0.003830434130115556,0.09279612353858517,0.12838239930197304,0.05720984777519733,564,D
1000843,N1,LOHAGORA L.S BOX CULVERT,A,3,22.0077222,92.0927497,5003.6,11.11,0.1648545710934514,0.220743095569243,0.1816211284361888,424,0.2,1401.6,7008.0,97.1,0.1816211284361888,0.0033282105739073607,0.09247466950504808,0.12813325307750434,0.05681608593259179,565,D
1001413,N1,LAMBA BIL (3) BOX CULVERT,A,1,21.1078333,92.2058611,4975.0,11.11,0.1639122813953795,0.220743095569243,0.1809615256475385,544,0.2,1590.9,7954.5,109.3,0.1809615256475385,0.003777718466059661,0.09236962205679908,0.12780638349309487,0.05693286062050331,566,D
1001103,N1,KHURULIA CULVERT,A,7,21.4273327,92.0608333,4987.0,11.11,0.1643076477022628,0.220743095569243,0.1812382820623568,468,0.2,1354.6,6773.0,93.8,0.1812382820623568,0.003216605339194428,0.09222744370077561,0.12783177904540807,0.056623108356143134,567,D
1001257,N1,COURT BAZAR,A,10,21.2839441,92.1005278,4981.8,11.11,0.1641363223026133,0.220743095569243,0.1811183542826022,509,0.1,1396.6,13966.0,37.5,0.1811183542826022,0.003316337676597474,0.09221734597959984,0.12777774930080077,0.056656942658398886,568,D
9000021,N106,LALIYAR HAT,C,3,22.4244438,91.8197771,3920.7,11.11,0.1291760566164551,0.220743095569243,0.1566461683022915,599,0.3,11594.9,38649.666666666664,798.9,0.1566461683022915,0.027533011403680408,0.09208958985298596,0.11791222123270817,0.06626695847326373,569,D
1001283,N1,WEST OGALA,C,11,21.2537778,92.1266382,4981.4,11.11,0.1641231434257172,0.220743095569243,0.1811091290687749,513,0.1,1224.2,12242.0,33.3,0.1811091290687749,0.002906960177352591,0.09200804462306375,0.1276484784013482,0.05636761084477928,570,D
1000834,N1,AMIRABAD BOX CULVERT,A,2,22.0320827,92.1041667,5004.6,11.11,0.1648875182856917,0.220743095569243,0.181644191470757,422,0.1,908.3,9083.0,63.1,0.181644191470757,0.0021568305253139666,0.09190051099803548,0.1277979831871241,0.05600303880894687,571,D
9000010,N106,BALUCHARA,A,3,22.4060278,91.818666,3921.0,11.11,0.1291859407741272,0.220743095569243,0.1566530872126619,597,0.3,11405.1,38017.0,783.4,0.1566530872126619,0.02708231622179712,0.09186770171722952,0.11778185591540247,0.06595354751905655,572,D
1001354,N1,PALONG KHALI BAZAR (1),C,9,21.1521944,92.1535278,4977.0,11.11,0.16397817577986,0.220743095569243,0.1810076517166749,529,0.1,1122.7,11227.0,77.4,0.1810076517166749,0.0026659403619618965,0.09183679603931841,0.127505138310261,0.0561684537683758,573,D
1001130,N1,LINK ROAD CULVERT,A,9,21.4262493,92.0235827,4985.7,11.11,0.1642648163523504,0.220743095569243,0.1812083001174182,477,0.1,1031.2,10312.0,71.1,0.1812083001174182,0.002448666341190975,0.09182848322930459,0.12758040998455003,0.056076556474059146,574,D
1001155,N1,SOUTH MITHACHARI,A,3,21.4079722,92.056,4985.4,11.11,0.1642549321946783,0.220743095569243,0.1812013812070477,478,0.1,1026.6,10266.0,70.3,0.1812013812070477,0.0024377432756658795,0.09181956224135679,0.12757228982763316,0.05606683465508043,575,D
1001468,N1,KHARANG KHAIL,C,1,21.0507222,92.2338608,4972.7,11.11,0.1638365028532268,0.220743095569243,0.1809084806680316,559,0.1,1147.6,11476.0,79.3,0.1809084806680316,0.0027250673905651304,0.09181677402929837,0.12745345668479166,0.05618009137380507,576,D
1001448,N1,GIMON KHALI BRIDGE,B,6,21.071666,92.2242216,4973.5,11.11,0.163862860607019,0.220743095569243,0.1809269310956862,553,0.1,1022.9,10229.0,70.8,0.1809269310956862,0.0024289573316565636,0.09167794421367138,0.1273775389664773,0.05597834946086545,577,D
9000136,N106,AMTULA BOX,B,3,22.5412497,91.973166,3908.8,11.11,0.1287839850287958,0.220743095569243,0.15637171819093,619,0.3,11356.2,37854.0,783.8,0.15637171819093,0.02696619928610643,0.09166895873851821,0.11755006251948291,0.06578785495755349,578,D
1001118,N1,MUKTAR KUL,A,9,21.4298049,92.0392774,4987.0,11.11,0.1643076477022628,0.220743095569243,0.1812382820623568,469,0.1,851.1,8511.0,58.5,0.1812382820623568,0.002021004580088866,0.09162964332122282,0.12747309881767638,0.05578618782476924,579,D
1001463,N1,KHARANG KHALI - BOX CUVERT (1),C,3,21.0513611,92.230416,4973.0,11.11,0.1638463870108989,0.220743095569243,0.1809153995784021,557,0.1,979.7,9797.0,67.3,0.1809153995784021,0.002326375498899145,0.09162088753865062,0.1273386923545512,0.05590308272275003,580,D
9000103,N106,Bridge start,B,0,22.5342358,91.9020417,3912.2,11.11,0.1288960054824127,0.220743095569243,0.1564501325084618,612,0.4,11185.7,27964.25,772.7,0.1564501325084618,0.026561333487839303,0.09150573299815054,0.11748349280227505,0.06552797319402605,581,D
1001168,N1,PANAR CHORH -3 SLAB CULVERT,C,3,21.38902745,92.06874935,4984.1,11.11,0.164212100844766,0.220743095569243,0.1811713992621091,501,0.1,550.0,5500.0,37.9,0.1811713992621091,0.0013060187040875061,0.0912387089830983,0.12721178509470263,0.05526563287149398,582,D
1001508,N1,MOSINNI RCC GIDER BRIDGE (2 bridges at crossing),B,9,20.9672354,92.2493052,4970.7,11.11,0.1637706084687463,0.220743095569243,0.1808623545988953,565,0.1,621.0,6210.0,42.3,0.1808623545988953,0.0014746138458878932,0.0911684842223916,0.12704603237299308,0.05529093607179011,583,D
9000152,N106,CHAIRMAN GHAT BOX CULVERT(R) (2 bridges at crossing),D,2,22.5429719,91.9854163,3908.2,11.11,0.1287642167134516,0.220743095569243,0.156357880370189,622,0.4,10920.9,27302.25,752.3,0.156357880370189,0.025932544846307717,0.09114521260824836,0.1172302797130246,0.0650601455034721,584,D
1001454,N1,NINA BAZAR BOX CULVERT,A,1,21.0650556,92.2245271,4973.2,11.11,0.163852976449347,0.220743095569243,0.1809200121853157,556,0.1,551.8,5518.0,37.8,0.1809200121853157,0.001310292947119065,0.09111515256621738,0.12703709641385671,0.05519320871857805,585,D
1000814,N1,Khoria Nagar Bridge (2 bridges at crossing),A,38,22.0640139,92.10704165,5006.5,11.11,0.1649501179509482,0.220743095569243,0.1816880112364366,415,0.1,180.9,1809.0,5.2,0.1816880112364366,0.0004295614246716906,0.09105878633055414,0.12731047629290712,0.054807096368201164,586,D
1000732,N1,Korna Bridge (2 bridges at crossing),B,15,22.26216182782258,92.00706971290322,5014.4,11.11,0.1652104007696464,0.220743095569243,0.1818702092095253,402,0.0,0.0,0.0,0.0,0.1818702092095253,0.0,0.09093510460476265,0.1273091464466677,0.05456106276285758,587,D
1000788,N1,Noyakhalar Muk Bridge (2 bridges at crossing),A,28,22.1284021,92.0708882,5009.0,11.11,0.1650324859315489,0.220743095569243,0.1817456688228571,411,0.0,0.0,0.0,0.0,0.1817456688228571,0.0,0.09087283441142854,0.12722196817599996,0.054523700646857125,588,D
1000825,N1,PODUA BAZAR BOX CULVERT,A,6,22.0486386,92.1082222,5006.5,11.11,0.1649501179509482,0.220743095569243,0.1816880112364366,414,0.0,0.0,0.0,0.0,0.1816880112364366,0.0,0.0908440056182183,0.1271816078655056,0.05450640337093098,589,D
1000820,N1,PODUA NOYA PARA BOX CULVERT,A,8,22.0568611,92.1090833,5006.0,11.11,0.1649336443548281,0.220743095569243,0.1816764797191525,417,0.0,0.0,0.0,0.0,0.1816764797191525,0.0,0.09083823985957624,0.12717353580340673,0.05450294391574575,590,D
1000828,N1,BARO AWLIA(R),A,14,22.0443052,92.1073056,5005.8,11.11,0.16492705491638,0.220743095569243,0.1816718671122389,418,0.0,0.0,0.0,0.0,0.1816718671122389,0.0,0.09083593355611945,0.1271703069785672,0.05450156013367167,591,D
1000878,N1,SANTI RCC GIDER BRIDGE (2 bridges at crossing),A,22,21.95152775,92.0678604,5003.4,11.11,0.1648479816550033,0.220743095569243,0.1816165158292752,425,0.0,0.0,0.0,0.0,0.1816165158292752,0.0,0.0908082579146376,0.12713156108049264,0.05448495474878256,592,D
1000900,N1,HARBHANG CHOR,A,14,21.8908886,92.0596667,5001.3,11.11,0.1647787925512988,0.220743095569243,0.181568083456682,432,0.0,0.0,0.0,0.0,0.181568083456682,0.0,0.090784041728341,0.12709765841967738,0.0544704250370046,593,D
1000909,N1,HARBANG,A,3,21.8625,92.0595,5000.4,11.11,0.1647491400782825,0.220743095569243,0.1815473267255706,434,0.0,0.0,0.0,0.0,0.1815473267255706,0.0,0.0907736633627853,0.12708312870789942,0.05446419801767118,594,D
1001390,N1,WHIKE KANG BRIDGE,A,3,21.1239993,92.1919997,4975.2,11.11,0.1639188708338275,0.220743095569243,0.1809661382544521,537,0.1,210.5,2105.0,14.3,0.1809661382544521,0.0004998489767462182,0.09073299361559915,0.12682625147114032,0.054639735760057984,595,D
1001425,N1,KUTUB DIA PARA CULVERT,A,3,21.0938052,92.21190275,4974.4,11.11,0.1638925130800353,0.220743095569243,0.1809476878267976,548,0.1,145.0,1450.0,9.9,0.1809476878267976,0.00034431402198670615,0.09064600092439215,0.12676667568535432,0.05452532616342997,596,D
1001090,N1,ROMA TECHIPUL,A,8,21.4271104,92.084083,4987.6,11.11,0.164327416017607,0.220743095569243,0.1812521198830978,462,0.0,0.0,0.0,0.0,0.1812521198830978,0.0,0.0906260599415489,0.12687648391816847,0.05437563596492934,597,D
1001116,N1,WEST DOVGE BOX CULVERT,A,11,21.4295549,92.044083,4987.1,11.11,0.1643109424214868,0.220743095569243,0.1812405883658137,466,0.0,0.0,0.0,0.0,0.1812405883658137,0.0,0.09062029418290685,0.1268684118560696,0.05437217650974411,598,D
1001110,N1,KHURULIA CHAIRMAN PARA BOX CULVERT,A,7,21.4280549,92.0529444,4986.6,11.11,0.1642944688253667,0.220743095569243,0.1812290568485295,474,0.0,0.0,0.0,0.0,0.1812290568485295,0.0,0.09061452842426475,0.12686033979397063,0.05436871705455885,599,D
1001203,N1,TELA BAGAN SLAB CULVERT,A,1,21.3698327,92.0796104,4984.6,11.11,0.1642285744408861,0.220743095569243,0.1811829307793932,496,0.0,0.0,0.0,0.0,0.1811829307793932,0.0,0.0905914653896966,0.12682805154557525,0.05435487923381796,600,D
1001237,N1,Jasoya check post.,B,1,21.3207493,92.0893052,4983.7,11.11,0.1641989219678699,0.220743095569243,0.1811621740482818,504,0.0,0.0,0.0,0.0,0.1811621740482818,0.0,0.0905810870241409,0.12681352183379727,0.05434865221448454,601,D
1001244,N1,Bridge start,B,0,21.3123472,92.09651355,4982.8,11.11,0.1641692694948536,0.220743095569243,0.1811414173171704,506,0.0,0.0,0.0,0.0,0.1811414173171704,0.0,0.0905707086585852,0.12679899212201928,0.05434242519515112,602,D
1001319,N1,Bridge start,B,0,21.1924302,92.16962435,4978.4,11.11,0.1640243018489964,0.220743095569243,0.1810399399650704,520,0.0,0.0,0.0,0.0,0.1810399399650704,0.0,0.0905199699825352,0.12672795797554928,0.05431198198952112,603,D
1001337,N1,JAM TOLI BOX CULVERT,A,3,21.168416,92.1532778,4977.8,11.11,0.1640045335336522,0.220743095569243,0.1810261021443294,523,0.0,0.0,0.0,0.0,0.1810261021443294,0.0,0.0905130510721647,0.12671827150103057,0.05430783064329882,604,D
1001346,N1,DAIM PARA CULVERT,A,3,21.1604167,92.1525,4977.4,11.11,0.1639913546567561,0.220743095569243,0.1810168769305022,526,0.0,0.0,0.0,0.0,0.1810168769305022,0.0,0.0905084384652511,0.12671181385135152,0.05430506307915066,605,D
1001450,N1,GIM - MOGARI BRIDGE (2 bridges at crossing),C,8,21.0691104,92.2246382,4973.3,11.11,0.163856271168571,0.220743095569243,0.1809223184887726,555,0.0,0.0,0.0,0.0,0.1809223184887726,0.0,0.0904611592443863,0.12664562294214082,0.05427669554663178,606,D
1001475,N1,ALI AXBAR PARA BOX CULVERT,A,6,21.036208,92.23977745,4973.0,11.11,0.1638463870108989,0.220743095569243,0.1809153995784021,558,0.0,0.0,0.0,0.0,0.1809153995784021,0.0,0.09045769978920105,0.12664077970488147,0.054274619873520634,607,D
1001483,N1,Bridge start,B,0,21.0227493,92.2420413,4971.7,11.11,0.1638035556609865,0.220743095569243,0.1808854176334635,562,0.0,0.0,0.0,0.0,0.1808854176334635,0.0,0.09044270881673175,0.12661979234342444,0.054265625290039046,608,D
1001487,N1,NILA DOGA PARA BOX CULVERT,A,3,21.0169993,92.2440274,4971.5,11.11,0.1637969662225385,0.220743095569243,0.1808808050265498,564,0.0,0.0,0.0,0.0,0.1808808050265498,0.0,0.0904404025132749,0.12661656351858486,0.05426424150796494,609,D
1001513,N1,Noya Para Bridge (2 bridges at crossing),A,9,20.962166699999997,92.25297225,4970.3,11.11,0.1637574295918502,0.220743095569243,0.180853129385068,566,0.0,0.0,0.0,0.0,0.180853129385068,0.0,0.090426564692534,0.1265971905695476,0.0542559388155204,610,D
1001531,N1,DONDO MIA CHAK POST BRIDGE (2 bridges at crossing),B,51,20.9372497,92.26240275,4969.6,11.11,0.163734366557282,0.220743095569243,0.1808369852608703,570,0.0,0.0,0.0,0.0,0.1808369852608703,0.0,0.09041849263043515,0.1265858896826092,0.05425109557826109,611,D
9000203,N106,GUBTULL CULVERT,A,3,22.5807493,92.0488052,3903.2,11.11,0.1285994807522503,0.220743095569243,0.1562425651973481,633,0.3,9428.5,31428.333333333332,648.9,0.1562425651973481,0.02238872245725282,0.08931564382730046,0.11608641237531951,0.0625448752792814,612,D
9000030,N106,CHOWDIRIR HAT,C,6,22.4444441,91.8190549,3919.0,11.11,0.1291200463896467,0.220743095569243,0.1566069611435255,602,0.3,8913.5,29711.666666666668,614.4,0.1566069611435255,0.02116581403433452,0.08888638758893001,0.11597461701076821,0.06179815816709181,613,D
7000003,N207,Mirpur Bridge (2 bridges at crossing),B,22,24.2975691,91.513625,5288.7,0.0,0.1742478156011544,0.0,0.1219734709208081,668,0.3,23477.7,78259.0,638.4,0.1219734709208081,0.05574966423446408,0.08886156757763608,0.10210632891490488,0.07561680624036729,614,C
9000237,N106,KOBAGON ARCH MASONRY,A,1,22.6314438,92.1136667,3900.0,11.11,0.1284940497370814,0.220743095569243,0.1561687634867298,639,0.4,9045.3,22613.25,625.3,0.1561687634867298,0.021478783607423124,0.08882377354707646,0.1157617695229378,0.06188577757121513,615,D
9000149,N106,MONARTECK CULVERT,B,5,22.5404163,91.9842774,3908.2,11.11,0.1287642167134516,0.220743095569243,0.156357880370189,621,0.4,8935.6,22339.0,616.2,0.156357880370189,0.021218292240444216,0.08878808630531661,0.11581600393126555,0.06176016867936765,616,D
7000064,N207,Sreemangal Basti Bridge (2 bridges at crossing),A,13,24.30256945,91.71856875,5290.0,0.0,0.1742906469510668,0.0,0.1220034528657467,663,0.3,23155.1,77183.66666666667,623.8,0.1220034528657467,0.0549836249000302,0.08849353888288844,0.10189750447603174,0.07508957328974514,617,C
7000059,N207,AMANATUR BOX CULVERT,A,18,24.3021389,91.6936386,5290.3,0.0,0.1743005311087389,0.0,0.1220103717761172,655,0.2,22736.8,113684.0,611.4,0.1220103717761172,0.0539903383110851,0.08800035504360115,0.10160436173660756,0.07439634835059472,618,C
9000028,N106,BORODIGHIR PAR,C,9,22.4382497,91.8206104,3919.3,11.11,0.1291299305473187,0.220743095569243,0.156613880053896,601,0.2,7909.0,39545.0,545.0,0.156613880053896,0.018780548964778338,0.08769721450933718,0.1152638807271607,0.06013054829151364,619,D
9000197,N106,RANIRAT ARCK,A,7,22.5746938,92.0427497,3903.9,11.11,0.1286225437868185,0.220743095569243,0.1562587093215458,632,0.3,7565.4,25218.0,522.7,0.1562587093215458,0.01796464346164294,0.08711167639159438,0.11477048956357494,0.0594528632196138,620,D
9000210,N106,MOGI CHORI,A,3,22.5935413,92.0715549,3902.7,11.11,0.1285830071561301,0.220743095569243,0.156231033680064,634,0.3,7485.3,24951.0,515.8,0.156231033680064,0.01777443964673856,0.08700273666340128,0.11469405547006636,0.059311417856736194,621,D
9000092,N106,JALANIR HAT,C,4,22.5322771,91.8897636,3911.8,11.11,0.1288828266055167,0.220743095569243,0.1564409072946345,614,0.3,7098.7,23662.333333333332,489.7,0.1564409072946345,0.016856427226738142,0.08664866726068632,0.11456556327426559,0.058731771247107045,622,D
9000179,N106,THANDHA CHOR ARCH MASONRY,D,2,22.552708350000003,92.01663855,3906.0,11.11,0.128691732890523,0.220743095569243,0.156307141694139,628,0.2,7062.9,35314.5,488.7,0.156307141694139,0.016771417281999358,0.08653927948806918,0.11444642437049711,0.058632134605641255,623,D
9000084,N106,Bridge start,B,0,22.52636045,91.8727771,3912.7,11.11,0.1289124790785329,0.220743095569243,0.1564616640257459,610,0.4,6934.4,17336.0,478.2,0.1564616640257459,0.016466283821135276,0.08646397392344059,0.11446304996436271,0.05846489788251846,624,D
9000194,N106,RANIARAT ARCH,B,3,22.57022155,92.040708,3904.1,11.11,0.1286291332252665,0.220743095569243,0.1562633219284594,631,0.3,6742.2,22474.0,464.3,0.1562633219284594,0.016009889648543243,0.08613660578850132,0.11418729224448454,0.05808591933251809,625,D
9000124,N106,Rauzan dalarmuk Bridge,A,15,22.5386802,91.95605555,3910.1,11.11,0.1288268163787082,0.220743095569243,0.1564017001358686,617,0.2,6528.7,32643.5,175.7,0.1564017001358686,0.015502916933411092,0.08595230853463985,0.11413206517513133,0.057772551894148344,626,D
9000002,N106,TANARI BOTTOLA CULVERT,C,2,22.3974997,91.8200271,3921.6,11.11,0.1292057090894714,0.220743095569243,0.1566669250334028,594,0.3,6315.2,21050.666666666668,435.5,0.1566669250334028,0.014995944218278942,0.08583143462584086,0.11416563078886563,0.0574972384628161,627,D
9000074,N106,Bridge start,B,0,22.5162361,91.8546528,3913.3,11.11,0.1289322473938771,0.220743095569243,0.1564755018464868,609,0.2,5643.5,28217.5,388.9,0.1564755018464868,0.0134009391936688,0.0849382205200778,0.11355313305064138,0.056323307989514196,628,D
9000183,N106,THANDHA CHOR ARCH MASONRY,D,2,22.5530278,92.0179716,3906.0,11.11,0.128691732890523,0.220743095569243,0.156307141694139,629,0.2,5671.2,28356.0,390.7,0.156307141694139,0.01346671504476557,0.08488692836945229,0.11345501369932696,0.0563188430395776,629,D
9000088,N106,Bridge start,B,0,22.5288743,91.8782771,3912.2,11.11,0.1288960054824127,0.220743095569243,0.1564501325084618,613,0.2,5206.3,26031.5,360.4,0.1564501325084618,0.012362773052892333,0.08440645278067706,0.11322392467179095,0.05558898088956317,630,D
9000068,N106,BODORGONA BOX CUL,A,3,22.51418055,91.84538855,3914.2,11.11,0.1289618998668933,0.220743095569243,0.1564962585775982,608,0.1,4942.2,49422.0,340.0,0.1564962585775982,0.011735646616984131,0.08411595259729115,0.11306807498941396,0.05516383020516835,631,D
9000158,N106,BETBUNIA BOX CULVERT,A,3,22.5464441,91.9896941,3907.6,11.11,0.1287444483981075,0.220743095569243,0.1563440425494481,624,0.1,4589.7,45897.0,316.4,0.1563440425494481,0.01089860735663714,0.08362132495304261,0.1127104119916048,0.05453223791448042,632,D
9000037,N106,PASSIM SURAGOL,B,9,22.4555,91.8171382,3918.3,11.11,0.1290969833550785,0.220743095569243,0.1565908170193278,604,0.1,4462.6,44626.0,308.2,0.1565908170193278,0.010596798307019827,0.08359380766317381,0.1127926114056354,0.05439500392071222,633,D
9000172,N106,SIKDAR PARA (2) CULVERT,A,3,22.5439163,92.0099167,3907.0,11.11,0.1287246800827633,0.220743095569243,0.1563302047287072,626,0.1,3799.1,37991.0,261.1,0.1563302047287072,0.009021264833997898,0.08267573478135255,0.11213752276029441,0.053213946802410685,634,D
7000099,N207,KALIR BAZAR CULVERT,A,2,24.3509444,91.7469163,5290.5,0.0,0.1743071205471869,0.0,0.1220149843830308,652,0.4,17427.3,43568.25,1202.7,0.1220149843830308,0.04138250865771671,0.08169874652037376,0.09782524166543657,0.06557225137531093,635,C
9000095,N106,SULTAN PUR CULVERT,A,3,22.5325549,91.8921386,3911.7,11.11,0.1288795318862926,0.220743095569243,0.1564386009911777,615,0.1,2394.1,23941.0,164.6,0.1564386009911777,0.005684980689919815,0.08106179084054876,0.11121251490080032,0.05091106678029718,636,D
7000084,N207,6-NUMSER POLE BOX CULVERT,B,9,24.3286382,91.7377219,5290.9,0.0,0.174320299424083,0.0,0.1220242095968581,650,0.4,16744.3,41860.75,1154.3,0.1220242095968581,0.03976067088518623,0.08089244024102216,0.09734514798335653,0.06443973249868779,637,C
9000176,N106,RANGUNID,A,3,22.549833,92.0133056,3906.4,11.11,0.1287049117674192,0.220743095569243,0.1563163669079663,627,0.1,1851.2,18512.0,127.5,0.1563163669079663,0.004395821500012348,0.08035609420398933,0.11074020328558011,0.04997198512239853,638,D
9000145,N106,Morartak,C,5,22.5389719,91.9820271,3908.5,11.11,0.1287741008711237,0.220743095569243,0.1563647992805595,620,0.1,1626.7,16267.0,112.7,0.1563647992805595,0.0038627284107984475,0.08011376384567898,0.11061417801963118,0.04961334967172676,639,D
7000087,N207,ESUPPUR CULVERT,B,6,24.3315271,91.7384997,5290.9,0.0,0.174320299424083,0.0,0.1220242095968581,649,0.5,15687.0,31374.0,1080.8,0.1220242095968581,0.03725002802003765,0.07963711880844787,0.09659195512381195,0.06268228249308377,640,C
9000004,N106,TANARI BOTTOLA CULVERT,A,3,22.3990552,91.8198049,3921.6,11.11,0.1292057090894714,0.220743095569243,0.1566669250334028,592,0.1,994.3,9943.0,68.9,0.1566669250334028,0.0023610443590440133,0.07951398469622341,0.11037516083109515,0.04865280856135165,641,D
9000233,N106,MOIS PARA ARCH MASONRY,B,2,22.6277771,92.1130833,3900.1,11.11,0.1284973444563054,0.220743095569243,0.1561710697901867,638,0.1,1165.0,11650.0,80.4,0.1561710697901867,0.002766385073203536,0.07946872743169511,0.11014966437509173,0.04878779048829848,642,D
9000221,N106,GHAGRA ARCH MASO,A,1,22.6094444,92.0973886,3900.9,11.11,0.1285237022100976,0.220743095569243,0.1561895202178412,635,0.1,935.1,9351.0,64.0,0.1561895202178412,0.002220469254894958,0.07920499473636808,0.1099988049289573,0.04841118454377883,643,D
9000227,N106,KOLA BAGAN ARCH MASONRY,C,5,22.6221104,92.1066111,3900.6,11.11,0.1285138180524255,0.220743095569243,0.1561826013074708,637,0.1,753.1,7531.0,52.5,0.1561826013074708,0.0017882957928150925,0.07898544855014294,0.10986430965307407,0.0481065874472118,644,D
