road,id,model_type,name,lat,lon,length,condition,lrp,small_truck,medium_truck,heavy_truck,aadt
N2,2000590,link,link 482,24.4336663,91.5688049,322,,LRP164,391.0,1131.0,338.0,7492.0
N2,2000591,link,link 483,24.4338608,91.5688327,22,,LRP164a,391.0,1131.0,338.0,7492.0
N2,2000592,link,link 484,24.4387774,91.5692216,548,,LRP164b,391.0,1131.0,338.0,7492.0
N2,2000593,link,link 485,24.43914347142857,91.56926223392855,41,,LRP164c,391.0,1131.0,338.0,7492.0
N2,2000594,bridge,BARO CHAR BOX CULVERT,24.439210435714287,91.56926966696427,3,A,LRP164c,391.0,1131.0,338.0,7492.0
N2,2000595,link,link 486,24.4392774,91.5692771,0,,LRP164d,391.0,1131.0,338.0,7492.0
N2,2000596,link,link 487,24.4421663,91.5698604,327,,LRP164e,391.0,1131.0,338.0,7492.0
N2,2000597,bridge,Rokonpur Bridge (2 bridges at crossing),24.4421663,91.5698604,20,B,LRP164e,391.0,1131.0,338.0,7492.0
N2,2000598,link,link 488,24.442618919808307,91.569971342492,52,,LRP165,391.0,1131.0,338.0,7492.0
N2,2000599,link,link 489,24.4449997,91.5705549,271,,LRP165a,391.0,1131.0,338.0,7492.0
N2,2000600,bridge,RAKONPUR BOX CULVERT,24.4451108,91.57058265,4,A,LRP165a,391.0,1131.0,338.0,7492.0
N2,2000601,link,link 490,24.4452219,91.5706104,0,,LRP165b,391.0,1131.0,338.0,7492.0
N2,2000602,link,link 491,24.4462497,91.570916,118,,LRP165c,391.0,1131.0,338.0,7492.0
N2,2000603,link,link 492,24.4476941,91.5713049,165,,LRP165d,391.0,1131.0,338.0,7492.0
N2,2000604,link,link 493,24.4515833,91.5718604,436,,LRP166,391.0,1131.0,338.0,7492.0
N2,2000605,link,link 494,24.4527222,91.5719993,127,,LRP166a,391.0,1131.0,338.0,7492.0
N2,2000606,bridge,BARIMA BOX CULVERT,24.4527222,91.5719993,4,C,LRP166a,391.0,1131.0,338.0,7492.0
N2,2000607,link,link 495,24.45314813333333,91.5720456,48,,LRP166b,391.0,1131.0,338.0,7492.0
N2,2000608,link,link 496,24.4552778,91.5722771,238,,LRP166c,391.0,1131.0,338.0,7492.0
N2,2000609,link,link 497,24.4568333,91.5723882,173,,LRP166d,391.0,1131.0,338.0,7492.0
N2,2000610,bridge,VORGOU BOX CULVERT,24.4568333,91.5723882,6,A,LRP166d,391.0,1131.0,338.0,7492.0
N2,2000611,link,link 498,24.4591944,91.5725271,263,,LRP166e,391.0,1131.0,338.0,7492.0
N2,2000612,link,link 499,24.4604444,91.5726938,140,,LRP167,391.0,1131.0,338.0,7492.0
N2,2000613,link,link 500,24.4605833,91.5744716,181,,LRP167a,391.0,1131.0,338.0,7492.0
N2,2000614,bridge,BOROKADI BOX CULVERT,24.4605833,91.5744716,7,A,LRP167a,391.0,1131.0,338.0,7492.0
N2,2000615,link,link 501,24.4636389,91.5733049,360,,LRP167b,391.0,1131.0,338.0,7492.0
N2,2000616,link,link 502,24.4645,91.573416,96,,LRP167c,391.0,1131.0,338.0,7492.0
N2,2000617,link,link 503,24.469166,91.5736938,520,,LRP167d,391.0,1131.0,338.0,7492.0
N2,2000618,bridge,PANIUNDAPC GIRDIR (2 bridges at crossing),24.4694299,91.57372155,21,A,LRP167d,391.0,1131.0,338.0,7492.0
N2,2000619,link,link 504,24.4696938,91.5737493,0,,LRP167e,391.0,1131.0,338.0,7492.0
N2,2000620,link,link 505,24.4708882,91.5738049,133,,LRP168,391.0,1131.0,338.0,7492.0
N2,2000621,link,link 506,24.4732216,91.5743049,264,,LRP168a,391.0,1131.0,338.0,7492.0
N2,2000622,bridge,KORAGU BOX CULVERT,24.4733049,91.57433265,6,A,LRP168a,391.0,1131.0,338.0,7492.0
N2,2000623,link,link 507,24.4733882,91.5743604,0,,LRP168b,391.0,1131.0,338.0,7492.0
N2,2000624,link,link 508,24.4752493,91.574916,214,,LRP168c,391.0,1131.0,338.0,7492.0
N2,2000625,link,link 509,24.4783049,91.5758327,352,,LRP169,391.0,1131.0,338.0,7492.0
N2,2000626,link,link 510,24.4798327,91.5762771,176,,LRP169a,391.0,1131.0,338.0,7492.0
N2,2000627,bridge,KURGGUB BOX CULVERT,24.4798327,91.5762771,2,A,LRP169a,391.0,1131.0,338.0,7492.0
N2,2000628,link,link 511,24.4821938,91.5769993,273,,LRP169b,391.0,1131.0,338.0,7492.0
N2,2000629,bridge,SATAIHULL,24.4821938,91.5769993,3,A,LRP169b,391.0,1131.0,338.0,7492.0
N2,2000630,link,link 512,24.4842774,91.577666,241,,LRP169c,391.0,1131.0,338.0,7492.0
N2,2000631,link,link 513,24.4852774,91.5779716,115,,LRP169d,391.0,1131.0,338.0,7492.0
N2,2000632,bridge,SATAIHUL,24.4852774,91.5779716,1,A,LRP169d,391.0,1131.0,338.0,7492.0
N2,2000633,link,link 514,24.4862774,91.5782771,115,,LRP169e,391.0,1131.0,338.0,7492.0
N2,2000634,bridge,SATHAIL CULVERT,24.4862774,91.5782771,2,A,LRP169e,391.0,1131.0,338.0,7492.0
N2,2000635,link,link 515,24.4870552,91.5784438,88,,LRP170,391.0,1131.0,338.0,7492.0
N2,2000636,link,link 516,24.4872219,91.5784993,19,,LRP170a,391.0,1131.0,338.0,7492.0
N2,2000637,link,link 517,24.487583,91.5786104,42,,LRP170b,391.0,1131.0,338.0,7492.0
N2,2000638,link,link 518,24.4913886,91.5799716,445,,LRP170c,391.0,1131.0,338.0,7492.0
N2,2000639,bridge,SATAIHUL,24.4915136,91.58001325,2,A,LRP170c,391.0,1131.0,338.0,7492.0
N2,2000640,link,link 519,24.4916386,91.5800549,0,,LRP170d,391.0,1131.0,338.0,7492.0
N2,2000641,link,link 520,24.4930274,91.580416,159,,LRP170e,391.0,1131.0,338.0,7492.0
N2,2000642,bridge,SATAIHAL BOX CULVERT,24.4930274,91.580416,3,A,LRP170e,391.0,1131.0,338.0,7492.0
N2,2000643,link,link 521,24.4934719,91.5804716,50,,LRP170f,391.0,1131.0,338.0,7492.0
N2,2000644,bridge,SATAIHAL BOX CULVERT,24.4934719,91.5804716,3,A,LRP170f,391.0,1131.0,338.0,7492.0
N2,2000645,link,link 522,24.4939997,91.5805827,60,,LRP170g,391.0,1131.0,338.0,7492.0
N2,2000646,bridge,MARAURA,24.4939997,91.5805827,2,A,LRP170g,391.0,1131.0,338.0,7492.0
N2,2000647,link,link 523,24.4946941,91.5807216,78,,LRP170h,391.0,1131.0,338.0,7492.0
N2,2000648,link,link 524,24.4951108,91.5808327,48,,LRP170i,391.0,1131.0,338.0,7492.0
N2,2000649,link,link 525,24.4958052,91.5809438,78,,LRP171,391.0,1131.0,338.0,7492.0
N2,2000650,link,link 526,24.4961663,91.5811104,44,,LRP171a,391.0,1131.0,338.0,7492.0
N2,2000651,bridge,MARAURA CULVERT,24.4961663,91.5811104,3,A,LRP171a,391.0,1131.0,338.0,7492.0
N2,2000652,link,link 527,24.4969441,91.5815827,99,,LRP171b,391.0,1131.0,338.0,7492.0
N2,2000653,bridge,MURAURA CULVERT,24.4969441,91.5815827,3,A,LRP171b,391.0,1131.0,338.0,7492.0
N2,2000654,link,link 528,24.4979997,91.5825827,155,,LRP171c,391.0,1131.0,338.0,7492.0
N2,2000655,link,link 529,24.4983052,91.5827771,39,,LRP171d,391.0,1131.0,338.0,7492.0
N2,2000656,link,link 530,24.4987219,91.5830271,53,,LRP171e,391.0,1131.0,338.0,7492.0
N2,2000657,link,link 531,24.4996941,91.5833608,113,,LRP171f,391.0,1131.0,338.0,7492.0
N2,2000658,bridge,DEWPARA CUVERT,24.4996941,91.5833608,2,A,LRP171f,391.0,1131.0,338.0,7492.0
N2,2000659,link,link 532,24.5021944,91.5840274,286,,LRP171g,391.0,1131.0,338.0,7492.0
N2,2000660,link,link 533,24.5035833,91.5843608,158,,LRP172,391.0,1131.0,338.0,7492.0
N2,2000661,link,link 534,24.5055556,91.5848886,226,,LRP172a,391.0,1131.0,338.0,7492.0
N2,2000662,bridge,GARIPUR,24.5055556,91.5848886,6,A,LRP172a,391.0,1131.0,338.0,7492.0
N2,2000663,link,link 535,24.50625,91.5849719,78,,LRP172b,391.0,1131.0,338.0,7492.0
N2,2000664,link,link 536,24.5074444,91.5852219,135,,LRP172c,391.0,1131.0,338.0,7492.0
N2,2000665,link,link 537,24.5086944,91.5851663,139,,LRP172d,391.0,1131.0,338.0,7492.0
N2,2000666,bridge,MALAR BATAR,24.5086944,91.5851663,8,B,LRP172d,391.0,1131.0,338.0,7492.0
N2,2000667,link,link 538,24.5117778,91.5853052,343,,LRP172e,391.0,1131.0,338.0,7492.0
N2,2000668,link,link 539,24.513,91.5853608,136,,LRP173,391.0,1131.0,338.0,7492.0
N2,2000669,link,link 540,24.5159167,91.5867497,353,,LRP173a,391.0,1131.0,338.0,7492.0
N2,2000670,link,link 541,24.5195271,91.5891941,472,,LRP173b,391.0,1131.0,338.0,7492.0
N2,2000671,link,link 542,24.5211382,91.5895274,182,,LRP174,391.0,1131.0,338.0,7492.0
N2,2000672,link,link 543,24.5213049,91.5895552,19,,LRP174a,391.0,1131.0,338.0,7492.0
N2,2000673,bridge,AUGON BOX CULVERT,24.52137435,91.5895691,4,A,LRP174a,391.0,1131.0,338.0,7492.0
N2,2000674,link,link 544,24.5214438,91.589583,0,,LRP174b,391.0,1131.0,338.0,7492.0
N2,2000675,link,link 545,24.5234438,91.5903052,234,,LRP174c,391.0,1131.0,338.0,7492.0
N2,2000676,link,link 546,24.5248604,91.5916108,206,,LRP174d,391.0,1131.0,338.0,7492.0
N2,2000677,bridge,ANGOOM BOX CUL,24.5248604,91.5916108,1,A,LRP174d,391.0,1131.0,338.0,7492.0
N2,2000678,link,link 547,24.526916,91.5935274,300,,LRP174e,391.0,1131.0,338.0,7492.0
N2,2000679,bridge,DEVPARA BOXCULVERT,24.526916,91.5935274,2,A,LRP174e,391.0,1131.0,338.0,7492.0
N2,2000680,link,link 548,24.5284438,91.5949163,220,,LRP175,391.0,1131.0,338.0,7492.0
N2,2000681,link,link 549,24.5289993,91.5954163,80,,LRP175a,391.0,1131.0,338.0,7492.0
N2,2000682,link,link 550,24.5333886,91.5982219,565,,LRP175b,391.0,1131.0,338.0,7492.0
N2,2000683,bridge,NORTH DEVPARA 2 CULVER,24.5333886,91.5982219,2,A,LRP175b,391.0,1131.0,338.0,7492.0
N2,2000684,link,link 551,24.5347497,91.5991663,179,,LRP175c,391.0,1131.0,338.0,7492.0
N2,2000685,bridge,NOLSUZA 2 CULVERT,24.5347497,91.5991663,2,A,LRP175c,391.0,1131.0,338.0,7492.0
N2,2000686,link,link 552,24.5356663,91.6000833,138,,LRP175d,391.0,1131.0,338.0,7492.0
N2,2000687,link,link 553,24.5359719,91.6003889,46,,LRP176,391.0,1131.0,338.0,7492.0
N2,2000688,link,link 554,24.5363052,91.6007222,50,,LRP176a,391.0,1131.0,338.0,7492.0
N2,2000689,bridge,NALSUZA,24.5363052,91.6007222,2,A,LRP176a,391.0,1131.0,338.0,7492.0
N2,2000690,link,link 555,24.5372497,91.6016389,140,,LRP176b,391.0,1131.0,338.0,7492.0
N2,2000691,bridge,SODORPUR NOTUNBAZAR,24.5372497,91.6016389,2,A,LRP176b,391.0,1131.0,338.0,7492.0
N2,2000692,link,link 556,24.5386941,91.6030556,215,,LRP176c,391.0,1131.0,338.0,7492.0
N2,2000693,bridge,DHAKA SHAISTAGANG HALIGAN,24.5386941,91.6030556,2,A,LRP176c,391.0,1131.0,338.0,7492.0
N2,2000694,link,link 557,24.5398608,91.6040556,165,,LRP176d,391.0,1131.0,338.0,7492.0
N2,2000695,bridge,SHADUGHAT,24.5398608,91.6040556,6,A,LRP176d,391.0,1131.0,338.0,7492.0
N2,2000696,link,link 558,24.5417219,91.6045278,212,,LRP176e,391.0,1131.0,338.0,7492.0
N2,2000697,bridge,SHADARGHAT 1,24.5417219,91.6045278,7,A,LRP176e,391.0,1131.0,338.0,7492.0
N2,2000698,link,link 559,24.5429163,91.6047222,134,,LRP176f,391.0,1131.0,338.0,7492.0
N2,2000699,link,link 560,24.5435552,91.6048611,72,,LRP177,391.0,1131.0,338.0,7492.0
N2,2000700,link,link 561,24.5443052,91.6049722,84,,LRP177a,391.0,1131.0,338.0,7492.0
N2,2000701,link,link 562,24.5477774,91.6054722,389,,LRP177b,391.0,1131.0,338.0,7492.0
N2,2000702,bridge,Bizrapar Bridge (2 bridges at crossing),24.54799965,91.6055,140,A,LRP177b,391.0,1131.0,338.0,7492.0
N2,2000703,link,link 563,24.5482219,91.6055278,0,,LRP177c,391.0,1131.0,338.0,7492.0
N2,2000704,link,link 564,24.5506667,91.6056111,272,,LRP178,391.0,1131.0,338.0,7492.0
N2,2000705,link,link 565,24.5513056,91.6055278,72,,LRP178a,391.0,1131.0,338.0,7492.0
N2,2000706,bridge,Bridge start,24.55194445,91.60543055,0,B,LRP178a,391.0,1131.0,338.0,7492.0
N2,2000707,link,link 566,24.5525833,91.6053333,0,,LRP178b,391.0,1131.0,338.0,7492.0
N2,2000708,link,link 567,24.55375,91.6051389,131,,LRP178c,391.0,1131.0,338.0,7492.0
N2,2000709,bridge,VHARDEV CULVERT,24.5538889,91.605125,2,A,LRP178c,391.0,1131.0,338.0,7492.0
N2,2000710,link,link 568,24.5540278,91.6051111,0,,LRP178d,391.0,1131.0,338.0,7492.0
N2,2000711,link,link 569,24.5565,91.6041667,291,,LRP178e,391.0,1131.0,338.0,7492.0
N2,2000712,bridge,DHAKA KHATENPASS BRIDGE,24.5565,91.6041667,2,A,LRP178e,391.0,1131.0,338.0,7492.0
N2,2000713,link,link 570,24.5587778,91.6035,262,,LRP178f,391.0,1131.0,338.0,7492.0
N2,2000714,link,link 571,24.5593056,91.6034444,59,,LRP179,391.0,1131.0,338.0,7492.0
N2,2000715,link,link 572,24.5628333,91.60275,398,,LRP179a,391.0,1131.0,338.0,7492.0
N2,2000716,bridge,Dhaka Katpass Bridge (2 bridges at crossing),24.5628333,91.60275,22,A,LRP179a,391.0,1131.0,338.0,7492.0
N2,2000717,link,link 573,24.5661667,91.6028333,371,,LRP179b,391.0,1131.0,338.0,7492.0
N2,2000718,bridge,Bridge start,24.566263900000003,91.6028333,0,B,LRP179b,391.0,1131.0,338.0,7492.0
N2,2000719,link,link 574,24.5663611,91.6028333,0,,LRP179c,391.0,1131.0,338.0,7492.0
N2,2000720,link,link 575,24.5701938,91.6028611,426,,LRP180,391.0,1131.0,338.0,7492.0
N2,2000721,link,link 576,24.570756351898734,91.602838578481,63,,LRP180a,391.0,1131.0,338.0,7492.0
N2,2000722,bridge,RATUM PUR (3) (2 bridges at crossing),24.570822275949368,91.60283593924048,14,A,LRP180a,391.0,1131.0,338.0,7492.0
N2,2000723,link,link 577,24.5708882,91.6028333,0,,LRP180b,391.0,1131.0,338.0,7492.0
N2,2000724,link,link 578,24.5755549,91.6009167,554,,LRP180c,391.0,1131.0,338.0,7492.0
N2,2000725,link,link 579,24.5779716,91.5990552,328,,LRP181,391.0,1131.0,338.0,7492.0
N2,2000726,link,link 580,24.5805827,91.597833,316,,LRP181a,391.0,1131.0,338.0,7492.0
N2,2000727,bridge,batapur,24.580791,91.5980969,3,A,LRP181a,391.0,1131.0,338.0,7492.0
N2,2000728,link,link 581,24.5809993,91.5983608,0,,LRP181b,391.0,1131.0,338.0,7492.0
N2,2000729,link,link 582,24.5827771,91.5989719,207,,LRP181c,391.0,1131.0,338.0,7492.0
N2,2000730,link,link 583,24.5848052,91.5996663,236,,LRP181d,391.0,1131.0,338.0,7492.0
N2,2000731,bridge,Batapur Bridge (2 bridges at crossing),24.5849719,91.59972185,35,A,LRP181d,391.0,1131.0,338.0,7492.0
N2,2000732,link,link 584,24.5851386,91.5997774,0,,LRP181e,391.0,1131.0,338.0,7492.0
N2,2000733,link,link 585,24.5868052,91.6003333,194,,LRP182,391.0,1131.0,338.0,7492.0
N2,2000734,link,link 586,24.5875274,91.6005833,84,,LRP182a,391.0,1131.0,338.0,7492.0
N2,2000735,link,link 587,24.5896663,91.6013056,249,,LRP182b,391.0,1131.0,338.0,7492.0
N2,2000736,link,link 588,24.5910552,91.6014167,155,,LRP182c,391.0,1131.0,338.0,7492.0
N2,2000737,link,link 589,24.5927774,91.6023056,212,,LRP182d,391.0,1131.0,338.0,7492.0
N2,2000738,link,link 590,24.5949719,91.6040556,301,,LRP183,391.0,1131.0,338.0,7492.0
N2,2000739,link,link 591,24.5952774,91.6047222,75,,LRP183a,391.0,1131.0,338.0,7492.0
N2,2000740,link,link 592,24.5958608,91.6086111,399,,LRP183b,391.0,1131.0,338.0,7492.0
N2,2000741,link,link 593,24.5962774,91.6113889,285,,LRP183c,391.0,1131.0,338.0,7492.0
N2,2000742,link,link 594,24.597583,91.6131944,233,,LRP184,391.0,1131.0,338.0,7492.0
N2,2000743,link,link 595,24.6011944,91.6156111,470,,LRP184a,391.0,1131.0,338.0,7492.0
N2,2000744,bridge,Minazpur Bridge,24.60140275,91.6154861,73,A,LRP184a,391.0,1131.0,338.0,7492.0
N2,2000745,link,link 596,24.6016111,91.6153611,0,,LRP184b,391.0,1131.0,338.0,7492.0
N2,2000746,link,link 597,24.6041111,91.6177771,370,,LRP184c,391.0,1131.0,338.0,7492.0
N2,2000747,link,link 598,24.6049444,91.6185271,120,,LRP184d,391.0,1131.0,338.0,7492.0
N2,2000748,link,link 599,24.6050556,91.618666,19,,LRP185,391.0,1131.0,338.0,7492.0
N2,2000749,link,link 600,24.6071389,91.6216104,377,,LRP185a,391.0,1131.0,338.0,7492.0
N2,2000750,link,link 601,24.6104722,91.6263604,607,,LRP186,504.0,669.0,321.0,7080.0
N2,2000751,link,link 602,24.6105556,91.6265549,22,,LRP186a,504.0,669.0,321.0,7080.0
N2,2000752,bridge,SYADPUR,24.6105556,91.6265549,7,A,LRP186a,504.0,669.0,321.0,7080.0
N2,2000753,link,link 603,24.6112778,91.627666,138,,LRP186b,504.0,669.0,321.0,7080.0
N2,2000754,link,link 604,24.6123611,91.629416,214,,LRP186c,504.0,669.0,321.0,7080.0
N2,2000755,link,link 605,24.6134167,91.6312493,219,,LRP186d,504.0,669.0,321.0,7080.0
N2,2000756,link,link 606,24.6134722,91.6347774,357,,LRP186e,504.0,669.0,321.0,7080.0
N2,2000757,bridge,Umarpur Bridge (2 bridges at crossing),24.6134722,91.6350691,60,A,LRP186e,504.0,669.0,321.0,7080.0
N2,2000758,link,link 607,24.6134722,91.6353608,0,,LRP186f,504.0,669.0,321.0,7080.0
N2,2000759,link,link 608,24.6134722,91.6357497,39,,LRP187,504.0,669.0,321.0,7080.0
N2,2000760,link,link 609,24.6128611,91.6441941,856,,LRP187a,504.0,669.0,321.0,7080.0
N2,2000761,bridge,Chaar Nopul (2 bridges at crossing),24.612875000000003,91.64426355,15,A,LRP187a,504.0,669.0,321.0,7080.0
N2,2000762,link,link 610,24.6128889,91.644333,0,,LRP187b,504.0,669.0,321.0,7080.0
N2,2000763,link,link 611,24.6130556,91.6452497,95,,LRP188,504.0,669.0,321.0,7080.0
N2,2000764,link,link 612,24.6143611,91.6514167,640,,LRP188a,504.0,669.0,321.0,7080.0
N2,2000765,link,link 613,24.6153333,91.65475,354,,LRP189,504.0,669.0,321.0,7080.0
N2,2000766,link,link 614,24.6169438,91.66,560,,LRP189a,504.0,669.0,321.0,7080.0
N2,2000767,bridge,Aminnagar Bridge (2 bridges at crossing),24.61699935,91.660125,30,A,LRP189a,504.0,669.0,321.0,7080.0
N2,2000768,link,link 615,24.6170549,91.66025,0,,LRP189b,504.0,669.0,321.0,7080.0
N2,2000769,link,link 616,24.6195827,91.6631667,407,,LRP190,504.0,669.0,321.0,7080.0
N2,2000770,link,link 617,24.6238604,91.6702771,862,,LRP190a,504.0,669.0,321.0,7080.0
N2,2000771,bridge,GRAM SHERPUR BRIDGE (2 bridges at crossing),24.623888200000003,91.67033265,17,A,LRP190a,504.0,669.0,321.0,7080.0
N2,2000772,link,link 618,24.623916,91.6703882,0,,LRP190b,504.0,669.0,321.0,7080.0
N2,2000773,link,link 619,24.6242493,91.6713882,108,,LRP191,504.0,669.0,321.0,7080.0
N2,2000774,link,link 620,24.625166,91.6738604,270,,LRP191a,504.0,669.0,321.0,7080.0
N2,2000775,intersection,Road to Moulavo Bazar(N207),24.6264993,91.6774993,397,,LRP191b,504.0,669.0,321.0,7080.0
N2,2000776,link,link 621,24.6290271,91.6784993,299,,LRP192,504.0,669.0,321.0,7080.0
N2,2000777,link,link 622,24.6293604,91.6791382,74,,LRP192a,504.0,669.0,321.0,7080.0
N2,2000778,bridge,Bridge start,24.62995765,91.68033265,0,B,LRP192a,504.0,669.0,321.0,7080.0
N2,2000779,link,link 623,24.6305549,91.6815271,0,,LRP192b,504.0,669.0,321.0,7080.0
N2,2000780,link,link 624,24.6351386,91.6854163,644,,LRP193,504.0,669.0,321.0,7080.0
N2,2000781,link,link 625,24.6417497,91.6905552,900,,LRP194,504.0,669.0,321.0,7080.0
N2,2000782,link,link 626,24.6422219,91.6908886,62,,LRP194a,504.0,669.0,321.0,7080.0
N2,2000783,bridge,SHALIPUR BRIDGE (2 bridges at crossing),24.6427219,91.69144415,161,C,LRP194a,504.0,669.0,321.0,7080.0
N2,2000784,link,link 627,24.6432219,91.6919997,0,,LRP194b,504.0,669.0,321.0,7080.0
N2,2000785,link,link 628,24.6489441,91.6983608,905,,LRP194c,504.0,669.0,321.0,7080.0
N2,2000786,bridge,Katen Bridge (2 bridges at crossing),24.64904135,91.69843025,26,A,LRP194c,504.0,669.0,321.0,7080.0
N2,2000787,link,link 629,24.6491386,91.6984997,0,,LRP194d,504.0,669.0,321.0,7080.0
N2,2000788,link,link 630,24.6494441,91.6986941,39,,LRP195,504.0,669.0,321.0,7080.0
N2,2000789,link,link 631,24.65525,91.7055833,949,,LRP196,504.0,669.0,321.0,7080.0
N2,2000790,link,link 632,24.6571944,91.7077778,310,,LRP196a,504.0,669.0,321.0,7080.0
N2,2000791,link,link 633,24.6625,91.7112222,685,,LRP197,504.0,669.0,321.0,7080.0
N2,2000792,link,link 634,24.6634444,91.7116389,113,,LRP197a,504.0,669.0,321.0,7080.0
N2,2000793,link,link 635,24.664,91.7119167,68,,LRP197b,504.0,669.0,321.0,7080.0
N2,2000794,link,link 636,24.6707771,91.7151389,821,,LRP198,504.0,669.0,321.0,7080.0
N2,2000795,link,link 637,24.6712216,91.7153611,54,,LRP198a,504.0,669.0,321.0,7080.0
N2,2000796,bridge,Onish Mill Bridge (2 bridges at crossing),24.671291,91.7153889,22,A,LRP198a,504.0,669.0,321.0,7080.0
N2,2000797,link,link 638,24.6713604,91.7154167,0,,LRP198b,504.0,669.0,321.0,7080.0
N2,2000798,link,link 639,24.677666,91.7210549,903,,LRP198c,504.0,669.0,321.0,7080.0
N2,2000799,link,link 640,24.6777771,91.721166,17,,LRP199,504.0,669.0,321.0,7080.0
N2,2000800,link,link 641,24.6801104,91.7229993,319,,LRP199a,504.0,669.0,321.0,7080.0
N2,2000801,bridge,Narkila Bridge (2 bridges at crossing),24.68020765,91.72305485,25,A,LRP199a,504.0,669.0,321.0,7080.0
N2,2000802,link,link 642,24.6803049,91.7231104,0,,LRP199b,504.0,669.0,321.0,7080.0
N2,2000803,link,link 643,24.6828604,91.7237771,292,,LRP199c,504.0,669.0,321.0,7080.0
N2,2000804,link,link 644,24.6861386,91.7243049,368,,LRP200,504.0,669.0,321.0,7080.0
N2,2000805,link,link 645,24.6864441,91.7243604,34,,LRP200a,504.0,669.0,321.0,7080.0
N2,2000806,bridge,BROMMON GRAM (2 bridges at crossing),24.68654135,91.7243743,24,A,LRP200a,504.0,669.0,321.0,7080.0
N2,2000807,link,link 646,24.6866386,91.7243882,0,,LRP200b,504.0,669.0,321.0,7080.0
N2,2000808,link,link 647,24.6887774,91.7246938,240,,LRP200c,504.0,669.0,321.0,7080.0
N2,2000809,link,link 648,24.6940552,91.7259438,600,,LRP200d,504.0,669.0,321.0,7080.0
N2,2000810,link,link 649,24.6948608,91.7262216,94,,LRP201,504.0,669.0,321.0,7080.0
N2,2000811,link,link 650,24.6971663,91.7270549,270,,LRP201a,504.0,669.0,321.0,7080.0
N2,2000812,link,link 651,24.7032222,91.7297493,726,,LRP201b,504.0,669.0,321.0,7080.0
N2,2000813,link,link 652,24.7033333,91.7298604,17,,LRP202,504.0,669.0,321.0,7080.0
N2,2000814,link,link 653,24.7093889,91.7373886,1016,,LRP203,504.0,669.0,321.0,7080.0
N2,2000815,link,link 654,24.7098056,91.7382497,99,,LRP203a,504.0,669.0,321.0,7080.0
N2,2000816,bridge,GOYNAGAT BOXCULVERT,24.7098056,91.7382497,8,A,LRP203a,504.0,669.0,321.0,7080.0
N2,2000817,link,link 655,24.7148889,91.7448886,877,,LRP204,504.0,669.0,321.0,7080.0
N2,2000818,link,link 656,24.721447628048782,91.75156163658536,993,,LRP205,529.0,1089.0,198.0,11689.0
N2,2000819,link,link 657,24.722916,91.7530556,222,,LRP205a,529.0,1089.0,198.0,11689.0
N2,2000820,bridge,TAJPUR BAZAR BOX,24.722916,91.7530556,3,A,LRP205a,529.0,1089.0,198.0,11689.0
N2,2000821,link,link 658,24.7260827,91.7568889,523,,LRP205b,529.0,1089.0,198.0,11689.0
N2,2000822,link,link 659,24.7273327,91.7591389,266,,LRP206,529.0,1089.0,198.0,11689.0
N2,2000823,link,link 660,24.7284993,91.7615,271,,LRP206a,529.0,1089.0,198.0,11689.0
N2,2000824,bridge,CHANDPUR BOX CULVERT,24.7284993,91.7615,7,A,LRP206a,529.0,1089.0,198.0,11689.0
N2,2000825,link,link 661,24.7322493,91.7669438,690,,LRP206b,529.0,1089.0,198.0,11689.0
N2,2000826,bridge,SIMMANPUR BOX CULVERT,24.7322493,91.7669438,2,A,LRP206b,529.0,1089.0,198.0,11689.0
N2,2000827,link,link 662,24.7323882,91.7671104,23,,LRP207,529.0,1089.0,198.0,11689.0
N2,2000828,link,link 663,24.7350274,91.7702216,430,,LRP207a,529.0,1089.0,198.0,11689.0
N2,2000829,bridge,KASIKAPON BOX CULVERT,24.7350274,91.7702216,6,A,LRP207a,529.0,1089.0,198.0,11689.0
N2,2000830,link,link 664,24.7385552,91.774416,577,,LRP208,529.0,1089.0,198.0,11689.0
N2,2000831,link,link 665,24.7436663,91.7768327,619,,LRP208a,529.0,1089.0,198.0,11689.0
N2,2000832,bridge,MOHAMMAD PUR CULVERT,24.7436663,91.7768327,2,A,LRP208a,529.0,1089.0,198.0,11689.0
N2,2000833,link,link 666,24.7465552,91.7784993,363,,LRP209,529.0,1089.0,198.0,11689.0
N2,2000834,link,link 667,24.7486386,91.7795271,254,,LRP209a,529.0,1089.0,198.0,11689.0
N2,2000835,link,link 668,24.7522778,91.7813327,444,,LRP209b,529.0,1089.0,198.0,11689.0
N2,2000836,bridge,DAYA MIR BOX CULVERT,24.7522778,91.7813327,2,A,LRP209b,529.0,1089.0,198.0,11689.0
N2,2000837,link,link 669,24.7548333,91.7823604,303,,LRP210,529.0,1089.0,198.0,11689.0
N2,2000838,link,link 670,24.7605,91.7838886,649,,LRP210a,529.0,1089.0,198.0,11689.0
N2,2000839,link,link 671,24.7636111,91.7836663,347,,LRP211,529.0,1089.0,198.0,11689.0
N2,2000840,link,link 672,24.766159415752213,91.78328384619468,286,,LRP211a,529.0,1089.0,198.0,11689.0
N2,2000841,link,link 673,24.7686104,91.782916,275,,LRP211b,529.0,1089.0,198.0,11689.0
N2,2000842,link,link 674,24.7726104,91.7829716,445,,LRP212,529.0,1089.0,198.0,11689.0
N2,2000843,link,link 675,24.7783327,91.783833,642,,LRP212a,529.0,1089.0,198.0,11689.0
N2,2000844,link,link 676,24.7815271,91.7843052,358,,LRP213,529.0,1089.0,198.0,11689.0
