bridge_id,name,road,condition,length,broken_down,total_delay_min,vehicles_delayed,replication,seed
8000025,RAISREE SETU BOX CULVERT,N208,A,18,False,0,0,9,9012345
8000028,TALTOLA BOX CULVERT,N208,A,14,False,0,0,9,9012345
8000032,KADOM HATE BOX CULVERT,N208,A,12,False,0,0,9,9012345
8000035,Longuchhara Bridge (2 bridges at crossing),N208,B,37,False,0,0,9,9012345
8000039,ASRAKAPUL BOX CULVERT,N208,A,9,False,0,0,9,9012345
8000041,MOLAL BOX CULVERT,N208,A,2,False,0,0,9,9012345
8000044,CHATURACAHEL BOX CULVERT,N208,A,3,False,0,0,9,9012345
8000046,Chatura Box Culvert,N208,A,2,False,0,0,9,9012345
8000067,UDNACHARA BRIDGE (2 bridges at crossing),N208,A,22,False,0,0,9,9012345
8000071,Kuchimora Bridge,N208,A,39,False,0,0,9,9012345
8000074,TAI JURI BOX CULVERT,N208,B,14,False,0,0,9,9012345
8000086,GOYESPUR,N208,A,10,False,0,0,9,9012345
8000095,CHAN BAG CULVERT,N208,B,3,False,0,0,9,9012345
8000101,MOTOP PUR BRIDGE (2 bridges at crossing),N208,A,30,False,0,0,9,9012345
8000104,MOTOP PUR BRIDGE (2 bridges at crossing),N208,A,30,False,0,0,9,9012345
8000107,RAJAPUR BOX CULVERT,N208,A,4,False,0,0,9,9012345
8000109,RAJAPUR BOX CULVERT,N208,A,3,False,0,0,9,9012345
8000120,Bridge start,N208,B,0,False,0,0,9,9012345
8000126,Mirzapur box culvert,N208,A,6,False,0,0,9,9012345
8000129,MIRJAPUR BOX CULVERT,N208,A,3,False,0,0,9,9012345
8000134,PALBARI CULVERT,N208,A,3,False,0,0,9,9012345
8000138,Karmada culvert,N208,A,3,False,0,0,9,9012345
8000146,FARIDPUR BOX CULVERT,N208,A,3,False,0,0,9,9012345
8000149,LUTPURBOX CULVERT,N208,C,6,False,0,0,9,9012345
8000152,NURPUR CULVERT,N208,A,3,False,0,0,9,9012345
8000154,NURPUR CULVERT,N208,A,3,False,0,0,9,9012345
8000156,NURPUR BOX CULVERT,N208,A,6,False,0,0,9,9012345
8000158,NURPUR,N208,A,6,False,0,0,9,9012345
8000163,Bridge start,N208,B,0,False,0,0,9,9012345
8000169,Bridge start,N208,B,0,False,0,0,9,9012345
8000177,Bridge start,N208,B,0,False,0,0,9,9012345
8000183,Bridge start,N208,B,0,False,0,0,9,9012345
8000188,Bridge start,N208,B,0,False,0,0,9,9012345
8000192,Bridge start,N208,B,0,False,0,0,9,9012345
8000197,Bridge start,N208,B,0,False,0,0,9,9012345
8000202,Bridge start,N208,B,0,False,0,0,9,9012345
8000211,Bridge start,N208,B,0,False,0,0,9,9012345
9000002,TANARI BOTTOLA CULVERT,N106,C,2,False,0,0,9,9012345
9000004,TANARI BOTTOLA CULVERT,N106,A,3,False,0,0,9,9012345
9000006,TANARI BOX CULVERT,N106,C,2,False,0,0,9,9012345
9000010,BALUCHARA,N106,A,3,False,0,0,9,9012345
9000013,BALUCHARA,N106,A,12,False,0,0,9,9012345
9000015,NOTUN PARA (2 bridges at crossing),N106,B,18,False,0,0,9,9012345
9000019,AMAR BAZAR,N106,A,4,False,0,0,9,9012345
9000021,LALIYAR HAT,N106,C,3,False,0,0,9,9012345
9000024,BORDIGHIR PAR,N106,C,4,False,0,0,9,9012345
9000028,BORODIGHIR PAR,N106,C,9,False,0,0,9,9012345
9000030,CHOWDIRIR HAT,N106,C,6,False,0,0,9,9012345
9000033,PASHIM CHARAKUL CUL,N106,A,8,False,0,0,9,9012345
9000037,PASSIM SURAGOL,N106,B,9,False,0,0,9,9012345
9000043,MODANHAT (2 bridges at crossing),N106,A,12,False,0,0,9,9012345
9000058,Subadaggu Bridge (2 bridges at crossing),N106,C,64,False,0,0,9,9012345
9000062,ISAPUR BRIDGE (2 bridges at crossing),N106,C,34,False,0,0,9,9012345
9000068,BODORGONA BOX CUL,N106,A,3,False,0,0,9,9012345
9000074,Bridge start,N106,B,0,False,0,0,9,9012345
9000084,Bridge start,N106,B,0,False,0,0,9,9012345
9000088,Bridge start,N106,B,0,False,0,0,9,9012345
9000092,JALANIR HAT,N106,C,4,False,0,0,9,9012345
9000095,SULTAN PUR CULVERT,N106,A,3,False,0,0,9,9012345
9000100,Beroli Bridge (2 bridges at crossing),N106,C,25,False,0,0,9,9012345
9000103,Bridge start,N106,B,0,False,0,0,9,9012345
9000115,POSHIM RAYJON,N106,C,9,False,0,0,9,9012345
9000124,Rauzan dalarmuk Bridge,N106,A,15,False,0,0,9,9012345
9000132,GODAR PAR ARCH,N106,A,12,False,0,0,9,9012345
9000136,AMTULA BOX,N106,B,3,False,0,0,9,9012345
9000145,Morartak,N106,C,5,False,0,0,9,9012345
9000149,MONARTECK CULVERT,N106,B,5,False,0,0,9,9012345
9000152,CHAIRMAN GHAT BOX CULVERT(R) (2 bridges at crossing),N106,D,2,False,0,0,9,9012345
9000158,BETBUNIA BOX CULVERT,N106,A,3,False,0,0,9,9012345
9000162,BETBEAINA BOX CULVERT,N106,A,12,False,0,0,9,9012345
9000168,SUP NALA SUBMARGE,N106,A,4,False,0,0,9,9012345
9000172,SIKDAR PARA (2) CULVERT,N106,A,3,False,0,0,9,9012345
9000176,RANGUNID,N106,A,3,False,0,0,9,9012345
9000179,THANDHA CHOR ARCH MASONRY,N106,D,2,False,0,0,9,9012345
9000183,THANDHA CHOR ARCH MASONRY,N106,D,2,False,0,0,9,9012345
9000191,Rahirhat Bridge (2 bridges at crossing),N106,C,128,False,0,0,9,9012345
9000194,RANIARAT ARCH,N106,B,3,False,0,0,9,9012345
9000197,RANIRAT ARCK,N106,A,7,False,0,0,9,9012345
9000203,GUBTULL CULVERT,N106,A,3,False,0,0,9,9012345
9000210,MOGI CHORI,N106,A,3,False,0,0,9,9012345
9000221,GHAGRA ARCH MASO,N106,A,1,False,0,0,9,9012345
9000227,KOLA BAGAN ARCH MASONRY,N106,C,5,False,0,0,9,9012345
9000229,MOSHIS PARA CULVERT,N106,A,9,False,0,0,9,9012345
9000233,MOIS PARA ARCH MASONRY,N106,B,2,False,0,0,9,9012345
9000237,KOBAGON ARCH MASONRY,N106,A,1,False,0,0,9,9012345
9000247,Bridge start,N106,B,0,False,0,0,9,9012345
1000015,Kachpur bridge,N1,B,0,False,0,0,10,1357924
1000025,NOYAPARA CULVERT,N1,A,6,False,0,0,10,1357924
1000027,NAYABARI KASPUR BOX CULVERT,N1,A,8,False,0,0,10,1357924
1000030,NAYABARI BOX CULVERT,N1,B,11,False,0,0,10,1357924
1000035,Madanpur Bridge.(L) (3 bridges at crossing),N1,A,28,False,0,0,10,1357924
1000042,Langalbandhu bridge,N1,B,0,False,0,0,10,1357924
1000046,Bridge start,N1,B,0,False,0,0,10,1357924
1000049,Darikandi Bridge (R) (2 bridges at crossing),N1,A,20,False,0,0,10,1357924
1000053,DARIKANDI BRIDGE (R) (2 bridges at crossing),N1,B,20,False,0,0,10,1357924
1000061,SHADIPUR BOX CULVERT,N1,B,10,False,0,0,10,1357924
1000067,Bridge start,N1,B,0,False,0,0,10,1357924
1000070,SANGAKADI CULVERT,N1,B,6,False,0,0,10,1357924
1000084,Bridge end,N1,B,0,False,0,0,10,1357924
1000089,Anarpara Bridge (L) (4 bridges at crossing),N1,A,30,False,0,0,10,1357924
1000093,Bridge start,N1,B,0,False,0,0,10,1357924
1000096,Alipur bridge(R) (4 bridges at crossing),N1,A,27,False,0,0,10,1357924
1000101,Bhaber char Bridge(R) (4 bridges at crossing),N1,A,30,False,0,0,10,1357924
1000107,NOYAPARA,N1,A,5,False,0,0,10,1357924
1000113,Bridge start,N1,B,0,False,0,0,10,1357924
1000124,Bridge start,N1,B,0,False,0,0,10,1357924
1000132,Bridge start,N1,B,0,False,0,0,10,1357924
1000146,Bridge start,N1,B,0,False,0,0,10,1357924
1000151,Bridge start,N1,B,0,False,0,0,10,1357924
1000161,Bridge start,N1,B,0,False,0,0,10,1357924
1000190,Bridge start,N1,B,0,False,0,0,10,1357924
1000212,TIPRA BAZAR BOX CULVERT,N1,A,1,False,0,0,10,1357924
1000220,Bridge start,N1,B,0,False,0,0,10,1357924
1000228,Bridge start,N1,B,0,False,0,0,10,1357924
1000235,Bridge start,N1,B,0,False,0,0,10,1357924
1000243,Bridge start,N1,B,0,False,0,0,10,1357924
1000252,Bridge start,N1,B,0,False,0,0,10,1357924
1000259,Bridge start,N1,B,0,False,0,0,10,1357924
1000266,Bridge start,N1,B,0,False,0,0,10,1357924
1000272,Bridge start,N1,B,0,False,0,0,10,1357924
1000276,Bridge start,N1,B,0,False,0,0,10,1357924
1000283,Bridge start,N1,B,0,False,0,0,10,1357924
1000299,Bridge start,N1,B,0,False,0,0,10,1357924
1000319,BOSONTA PUR BOX CULVERT,N1,C,6,False,0,0,10,1357924
1000325,Bridge start,N1,B,0,False,0,0,10,1357924
1000334,DIMATOLY (2) BOX CULVERT,N1,B,4,False,0,0,10,1357924
1000342,FOKIR BAZAR SLAB CULVERT,N1,B,4,False,0,0,10,1357924
1000355,UTTOR KAIEATI CULVERT,N1,A,4,False,0,0,10,1357924
1000381,Bridge start,N1,B,0,False,0,0,10,1357924
1000391,Lemua Bridge(L) (2 bridges at crossing),N1,C,99,False,0,0,10,1357924
1000402,MUHURI BRIDGE (2 bridges at crossing),N1,B,192,False,0,0,10,1357924
1000411,DumGhat Bridge(L) (2 bridges at crossing),N1,A,222,False,0,0,10,1357924
1000425,CHAIRMEN BARI BOX CULVERT,N1,A,2,False,0,0,10,1357924
1000427,MADDAM SONAPAR(1) BOX CULVERT,N1,A,2,False,0,0,10,1357924
1000430,DHARBAR TILA CULVERT,N1,A,4,False,0,0,10,1357924
1000432,MADDUM SONAPHAR-3,N1,A,2,False,0,0,10,1357924
1000435,MAMAFOUN ASTANA CULVERT,N1,A,2,False,0,0,10,1357924
1000437,MAMAFAKIR ASTANA SLAB CULVERT,N1,A,2,False,0,0,10,1357924
1000440,MASTANNAGOR BONCUL(1),N1,A,8,False,0,0,10,1357924
1000443,MUSTAU NOGAR(2),N1,A,3,False,0,0,10,1357924
1000445,MASTARI HAGOR 3 CULVERT,N1,A,2,False,0,0,10,1357924
1000450,PURPU DURGAPURE BOX CUL,N1,C,12,False,0,0,10,1357924
1000474,VARTAKA BOX CULVERT,N1,A,13,False,0,0,10,1357924
1000501,TARAT BOX CULVERT,N1,A,6,False,0,0,10,1357924
1000512,RONA SORA CULVERT,N1,A,3,False,0,0,10,1357924
1000522,UTTOR SITAKONDO BAZAR BOX CULVERT,N1,B,6,False,0,0,10,1357924
1000527,MOHADAB PUR BOX CULVERT,N1,A,3,False,0,0,10,1357924
1000530,MOHADAB PUR BOX CULVERT,N1,A,3,False,0,0,10,1357924
1000541,HATILOTA BOX CULVERT,N1,A,4,False,0,0,10,1357924
1000546,Bridge start,N1,B,0,False,0,0,10,1357924
1000552,Bridge start,N1,B,0,False,0,0,10,1357924
1000556,R. R TEXTAIL BOX CULVERT,N1,A,4,False,0,0,10,1357924
1000558,Bridge start,N1,B,0,False,0,0,10,1357924
1000564,Bridge start,N1,B,0,False,0,0,10,1357924
1000572,Bridge start,N1,B,0,False,0,0,10,1357924
1000576,Bridge start,N1,B,0,False,0,0,10,1357924
1000580,Chotokumir Bridge (2 bridges at crossing),N1,A,41,False,0,0,10,1357924
1000584,Bridge start,N1,B,0,False,0,0,10,1357924
1000587,ROYL CIMINT GATE CULVETRT,N1,A,4,False,0,0,10,1357924
1000592,Bridge start,N1,B,0,False,0,0,10,1357924
1000599,Bridge start,N1,B,0,False,0,0,10,1357924
1000606,Bridge start,N1,B,0,False,0,0,10,1357924
1000611,Bridge start,N1,B,0,False,0,0,10,1357924
1000616,Bridge start,N1,B,0,False,0,0,10,1357924
1000621,Bridge start,N1,B,0,False,0,0,10,1357924
1000630,Bridge start,N1,B,0,False,0,0,10,1357924
1000636,Bridge start,N1,B,0,False,0,0,10,1357924
1000642,Bridge start,N1,B,0,False,0,0,10,1357924
1000652,Bridge start,N1,B,0,False,0,0,10,1357924
1000656,Bridge start,N1,B,0,False,0,0,10,1357924
1000660,HAFAS BAGAR BRIDGE (2 bridges at crossing),N1,B,38,False,0,0,10,1357924
1000663,RAZAKATI BRIDGE (2 bridges at crossing),N1,B,39,False,0,0,10,1357924
1000669,Bridge end,N1,B,0,False,0,0,10,1357924
1000710,Patiya Bridge (2 bridges at crossing),N1,B,50,False,0,0,10,1357924
1000722,Srimi Bridge (2 bridges at crossing),N1,B,61,False,0,0,10,1357924
1000732,Korna Bridge (2 bridges at crossing),N1,B,15,False,0,0,10,1357924
1000746,Kanchon Nagar Bridge (2 bridges at crossing),N1,B,13,False,0,0,10,1357924
1000750,Bridge start,N1,B,0,False,0,0,10,1357924
1000758,MAZAR POINT BRIDGE (2 bridges at crossing),N1,C,50,False,0,0,10,1357924
1000761,MAZAR POINT BRIDGE (2 bridges at crossing),N1,C,50,False,0,0,10,1357924
1000773,Sangu Bridge (2 bridges at crossing),N1,B,211,False,0,0,10,1357924
1000777,KATGOR CULVERT,N1,A,9,False,0,0,10,1357924
1000785,Pathanerpul Bridge (2 bridges at crossing),N1,A,34,False,0,0,10,1357924
1000788,Noyakhalar Muk Bridge (2 bridges at crossing),N1,A,28,False,0,0,10,1357924
1000793,NOYA KHALAR MUK (KARANIERHAT) BOX CULVERT,N1,A,20,False,0,0,10,1357924
1000796,KARANERHAT CULVERT,N1,A,5,False,0,0,10,1357924
1000810,RAJGHATA BRIDGE (2 bridges at crossing),N1,A,30,False,0,0,10,1357924
1000814,Khoria Nagar Bridge (2 bridges at crossing),N1,A,38,False,0,0,10,1357924
1000817,NOYA PARA BOX CULVERT,N1,A,2,False,0,0,10,1357924
1000820,PODUA NOYA PARA BOX CULVERT,N1,A,8,False,0,0,10,1357924
1000822,PODUA BAZAR BOX CULVERT,N1,A,13,False,0,0,10,1357924
1000825,PODUA BAZAR BOX CULVERT,N1,A,6,False,0,0,10,1357924
1000828,BARO AWLIA(R),N1,A,14,False,0,0,10,1357924
1000831,TALOCKDNR PARA BOX CULVERT (2 bridges at crossing),N1,A,2,False,0,0,10,1357924
1000834,AMIRABAD BOX CULVERT,N1,A,2,False,0,0,10,1357924
1000840,AMIRABAD LOHAGORA BOX CULVERT,N1,A,10,False,0,0,10,1357924
1000843,LOHAGORA L.S BOX CULVERT,N1,A,3,False,0,0,10,1357924
1000846,DIGIRPARK BOX CULVERT,N1,A,13,False,0,0,10,1357924
1000852,ZADUNAGOR BUS STATION BOX CULVERT,N1,A,14,False,0,0,10,1357924
1000857,Aadunagor bridge (2 bridges at crossing),N1,A,24,False,0,0,10,1357924
1000861,HATIAR PULL PC GIDER BRIDGE (2 bridges at crossing),N1,A,22,False,0,0,10,1357924
1000871,Rataykul Bridge (2 bridges at crossing),N1,A,22,False,0,0,10,1357924
1000874,BONPUKR PARA BOX CULVERT,N1,A,8,False,0,0,10,1357924
1000878,SANTI RCC GIDER BRIDGE (2 bridges at crossing),N1,A,22,False,0,0,10,1357924
1000890,AZIZNAGOR BOX CULVERT,N1,A,2,False,0,0,10,1357924
1000900,HARBHANG CHOR,N1,A,14,False,0,0,10,1357924
1000903,GHOIL MARA BOX CULVERT,N1,A,9,False,0,0,10,1357924
1000906,HARBANG,N1,A,3,False,0,0,10,1357924
1000909,HARBANG,N1,A,3,False,0,0,10,1357924
1000912,HARBANGCHORA (2 bridges at crossing),N1,A,56,False,0,0,10,1357924
1000916,ALIPUR BOX CULVERT,N1,A,14,False,0,0,10,1357924
1000918,HARBANG,N1,A,2,False,0,0,10,1357924
1000927,BODOI TOLA RCC GIDER BRIDGE (2 bridges at crossing),N1,A,46,False,0,0,10,1357924
1000930,BODAITALI BOX CULVERT,N1,A,12,False,0,0,10,1357924
1000933,BODOITOLI BOX CULVERT,N1,A,14,False,0,0,10,1357924
1000937,BANIYAR CHORA,N1,A,14,False,0,0,10,1357924
1000942,NOL BELA BOX CULVERT,N1,A,21,False,0,0,10,1357924
1000951,DIDDA BAZAR BOX CULVERT,N1,A,16,False,0,0,10,1357924
1000954,Bridge start,N1,B,0,False,0,0,10,1357924
1000966,PASIYAKALI (2) (2 bridges at crossing),N1,A,39,False,0,0,10,1357924
1000981,Bridge start,N1,B,0,False,0,0,10,1357924
1000989,Bridge start,N1,B,0,False,0,0,10,1357924
1000993,PAGOLARIBIL,N1,A,4,False,0,0,10,1357924
1001003,Bridge start,N1,B,0,False,0,0,10,1357924
1001027,Eidgaon Bazar Bridge (2 bridges at crossing),N1,A,46,False,0,0,10,1357924
1001030,Goro Bazar Bridge (2 bridges at crossing),N1,A,45,False,0,0,10,1357924
1001038,KALIRCHARA BOX CULVERT,N1,A,8,False,0,0,10,1357924
1001059,JOARIANALA BAZAR PC GIDER BRIDGE(L) (3 bridges at crossing),N1,A,58,False,0,0,10,1357924
1001070,Mitacmari Ramu Bridge (2 bridges at crossing),N1,A,59,False,0,0,10,1357924
1001074,MARULA (WEST),N1,A,3,False,0,0,10,1357924
1001076,MARULA BOX CULVERT,N1,A,2,False,0,0,10,1357924
1001079,RAMU BRAC OFFICE,N1,A,7,False,0,0,10,1357924
1001081,RAMU BY PASS MORE,N1,A,4,False,0,0,10,1357924
1001084,RAMU MOUR BOX CULVDERT,N1,A,13,False,0,0,10,1357924
1001087,ROMA CALLAGE BOX CULVERT,N1,A,19,False,0,0,10,1357924
1001090,ROMA TECHIPUL,N1,A,8,False,0,0,10,1357924
1001093,SAMBAR PUL CULVERT,N1,A,7,False,0,0,10,1357924
1001095,CHAKMARKOOL,N1,A,12,False,0,0,10,1357924
1001098,CHAKMAR KOOL BOX CULVERT,N1,A,9,False,0,0,10,1357924
1001101,KHURUTIA BOX CULVERT,N1,A,2,False,0,0,10,1357924
1001103,KHURULIA CULVERT,N1,A,7,False,0,0,10,1357924
1001105,KHURULIA SCHOOL BOX CULVERT,N1,A,17,False,0,0,10,1357924
1001107,KHURULIA SCHOOL BOX CULVERT,N1,A,19,False,0,0,10,1357924
1001110,KHURULIA CHAIRMAN PARA BOX CULVERT,N1,A,7,False,0,0,10,1357924
1001112,Sarkarpara Bridge (2 bridges at crossing),N1,A,13,False,0,0,10,1357924
1001116,WEST DOVGE BOX CULVERT,N1,A,11,False,0,0,10,1357924
1001118,MUKTAR KUL,N1,A,9,False,0,0,10,1357924
1001122,BAKKHALI BRIDGE (2 bridges at crossing),N1,A,148,False,0,0,10,1357924
1001125,MOHURI RARA BOX,N1,A,4,False,0,0,10,1357924
1001128,RABAR DAM BOX,N1,A,10,False,0,0,10,1357924
1001130,LINK ROAD CULVERT,N1,A,9,False,0,0,10,1357924
1001134,BASIC ARIA (1),N1,C,11,False,0,0,10,1357924
1001143,SHORAR COOL,N1,A,8,False,0,0,10,1357924
1001145,SOUTH MITTA CHORI,N1,B,8,False,0,0,10,1357924
1001150,SOUTH MITHACHARI,N1,B,2,False,0,0,10,1357924
1001155,SOUTH MITHACHARI,N1,A,3,False,0,0,10,1357924
1001162,CHALIYA TOLI -2 ARCH MASONRY,N1,C,1,False,0,0,10,1357924
1001168,PANAR CHORH -3 SLAB CULVERT,N1,C,3,False,0,0,10,1357924
1001172,PANCHARA SLAB CULVERT,N1,B,3,False,0,0,10,1357924
1001174,PANCHARA SLAB CULVERT,N1,C,2,False,0,0,10,1357924
1001176,PANAR CHORA SLAB CULVERT,N1,B,3,False,0,0,10,1357924
1001179,PANCHARA SLAB CULVERT,N1,A,2,False,0,0,10,1357924
1001182,PANCHORI,N1,A,1,False,0,0,10,1357924
1001185,DALA-2 SLAB CULVERT,N1,A,2,False,0,0,10,1357924
1001187,DALA-3 SLAB CULVERT,N1,C,2,False,0,0,10,1357924
1001190,DALA SLAB CULVERT,N1,A,3,False,0,0,10,1357924
1001192,DHALLA SLAB CULVERT,N1,C,2,False,0,0,10,1357924
1001195,PANAR CHORI SLAB CULVERT,N1,A,1,False,0,0,10,1357924
1001199,PANCR CHAR SLAB CULVERT,N1,C,1,False,0,0,10,1357924
1001203,TELA BAGAN SLAB CULVERT,N1,A,1,False,0,0,10,1357924
1001205,PARARHORA CULVERT,N1,B,1,False,0,0,10,1357924
1001210,TULA BAGAN,N1,B,1,False,0,0,10,1357924
1001212,TOLA BAGAN,N1,B,2,False,0,0,10,1357924
1001217,NORTH CONIA PARA BOX CULVERT,N1,A,4,False,0,0,10,1357924
1001222,CONIA PARA,N1,C,11,False,0,0,10,1357924
1001230,Khulna Plong Bridge,N1,B,0,False,0,0,10,1357924
1001234,JASOYA PALONG RCC GIDER BRIDGE,N1,C,5,False,0,0,10,1357924
1001237,Jasoya check post.,N1,B,1,False,0,0,10,1357924
1001240,Bridge start,N1,B,0,False,0,0,10,1357924
1001244,Bridge start,N1,B,0,False,0,0,10,1357924
1001252,Bridge start,N1,B,0,False,0,0,10,1357924
1001257,COURT BAZAR,N1,A,10,False,0,0,10,1357924
1001259,COURT BAZAR,N1,A,10,False,0,0,10,1357924
1001266,EJILA,N1,C,11,False,0,0,10,1357924
1001271,Bridge start,N1,B,0,False,0,0,10,1357924
1001274,Bridge start,N1,B,0,False,0,0,10,1357924
1001278,JADIMORA (3),N1,A,17,False,0,0,10,1357924
1001281,JADIMORA (1),N1,A,2,False,0,0,10,1357924
1001283,WEST OGALA,N1,C,11,False,0,0,10,1357924
1001287,OKYIA STATION,N1,C,8,False,0,0,10,1357924
1001290,UKLIA-SHAHABMARKAT,N1,C,2,False,0,0,10,1357924
1001295,Bridge start,N1,B,0,False,0,0,10,1357924
1001307,KOSUKONA,N1,A,2,False,0,0,10,1357924
1001319,Bridge start,N1,B,0,False,0,0,10,1357924
1001322,Batukhali Bridge (2 bridges at crossing),N1,A,9,False,0,0,10,1357924
1001326,Bridge start,N1,B,0,False,0,0,10,1357924
1001334,Changkhali Boro Bridge (2 bridges at crossing),N1,A,22,False,0,0,10,1357924
1001337,JAM TOLI BOX CULVERT,N1,A,3,False,0,0,10,1357924
1001341,DAIM PARA CULVERT,N1,A,5,False,0,0,10,1357924
1001346,DAIM PARA CULVERT,N1,A,3,False,0,0,10,1357924
1001350,PALONG KHALI CULVERT,N1,C,3,True,32566,2251,10,1357924
1001354,PALONG KHALI BAZAR (1),N1,C,9,False,0,0,10,1357924
1001358,Bridge start,N1,B,0,False,0,0,10,1357924
1001362,GIRA TALI RCC GIDER BRIDGE (2 bridges at crossing),N1,C,15,False,0,0,10,1357924
1001365,GIVA TOLI BOX CULVERT,N1,A,1,False,0,0,10,1357924
1001369,Kata Khali Bridge (2 bridges at crossing),N1,D,12,True,83585,2258,10,1357924
1001373,KHARA KANDI RCC GIDER BRIDGE (2 bridges at crossing),N1,B,15,False,0,0,10,1357924
1001379,DMONIR GONA RCC GIDER BRIDGE,N1,A,3,False,0,0,10,1357924
1001384,BALUR KHALI -(1) RCC GIDER BRIDGE,N1,B,5,False,0,0,10,1357924
1001390,WHIKE KANG BRIDGE,N1,A,3,False,0,0,10,1357924
1001392,MOA EX-KANG-BAZAR (2 bridges at crossing),N1,C,13,False,0,0,10,1357924
1001394,HOA EX KANG BAZAE,N1,A,3,False,0,0,10,1357924
1001396,Hoacx Kang Barbar Bridge (2 bridges at crossing),N1,B,73,False,0,0,10,1357924
1001402,TASSI-PARA BAR,N1,A,3,False,0,0,10,1357924
1001405,TAS SE BRIDGE HOANGK (2 bridges at crossing),N1,B,13,False,0,0,10,1357924
1001409,LAMBA-BIL PORA,N1,A,1,False,0,0,10,1357924
1001411,LAMBA - BIL - (1) BOX CULVERT,N1,A,3,False,0,0,10,1357924
1001413,LAMBA BIL (3) BOX CULVERT,N1,A,1,False,0,0,10,1357924
1001417,LAMBA BIL BOX,N1,C,1,False,0,0,10,1357924
1001425,KUTUB DIA PARA CULVERT,N1,A,3,False,0,0,10,1357924
1001428,KUTUB - DIA PARA (3),N1,A,4,False,0,0,10,1357924
1001430,KANGOR PARA,N1,A,3,False,0,0,10,1357924
1001433,KHANGOR PRAMARY (2),N1,A,1,False,0,0,10,1357924
1001438,KHANCHOR PARA (2),N1,A,1,False,0,0,10,1357924
1001443,NAYAPARA,N1,A,6,False,0,0,10,1357924
1001446,NOYA PARA,N1,A,1,False,0,0,10,1357924
1001448,GIMON KHALI BRIDGE,N1,B,6,False,0,0,10,1357924
1001450,GIM - MOGARI BRIDGE (2 bridges at crossing),N1,C,8,False,0,0,10,1357924
1001454,NINA BAZAR BOX CULVERT,N1,A,1,False,0,0,10,1357924
1001458,NOYA BAZAR BRIDGE (2 bridges at crossing),N1,B,31,False,0,0,10,1357924
1001463,KHARANG KHALI - BOX CUVERT (1),N1,C,3,False,0,0,10,1357924
1001468,KHARANG KHAIL,N1,C,1,False,0,0,10,1357924
1001473,MOULOVI BAZAR BOX CULVERT,N1,C,1,False,0,0,10,1357924
1001475,ALI AXBAR PARA BOX CULVERT,N1,A,6,False,0,0,10,1357924
1001483,Bridge start,N1,B,0,False,0,0,10,1357924
1001487,NILA DOGA PARA BOX CULVERT,N1,A,3,False,0,0,10,1357924
1001495,RONGI- KHALI RCC GIDER BRIDGE (2 bridges at crossing),N1,C,12,False,0,0,10,1357924
1001502,Ladapara Bridge (2 bridges at crossing),N1,A,37,False,0,0,10,1357924
1001508,MOSINNI RCC GIDER BRIDGE (2 bridges at crossing),N1,B,9,False,0,0,10,1357924
1001511,NOYA PARA CULVERT,N1,A,1,False,0,0,10,1357924
1001513,Noya Para Bridge (2 bridges at crossing),N1,A,9,False,0,0,10,1357924
1001524,DONDO MIA BOX CULVERT,N1,A,2,False,0,0,10,1357924
1001527,DOMMO MIA BOX CULVERT,N1,A,1,False,0,0,10,1357924
1001531,DONDO MIA CHAK POST BRIDGE (2 bridges at crossing),N1,B,51,False,0,0,10,1357924
1001539,DONDOMIA,N1,A,3,False,0,0,10,1357924
1001543,DONMIA,N1,D,3,False,0,0,10,1357924
1001546,KARUNTON BOX CULVERT,N1,A,1,False,0,0,10,1357924
1001549,KARUNTON BOX CULVERT,N1,A,1,False,0,0,10,1357924
1001552,Karumtoli choto(1) Bridge (2 bridges at crossing),N1,A,6,False,0,0,10,1357924
1001554,KAKUM TOLI CHACK BOX CULVERT,N1,B,1,False,0,0,10,1357924
1001559,Karumtoli(1) Bridge (2 bridges at crossing),N1,A,34,False,0,0,10,1357924
1001562,BAROY TOLI RCC GIDER BRIDGE (2 bridges at crossing),N1,A,30,False,0,0,10,1357924
1001566,BORYTOLI SLAB CULVERT,N1,A,3,False,0,0,10,1357924
1001569,Gilatoli (1) Bridge (2 bridges at crossing),N1,A,18,False,0,0,10,1357924
1001571,Baraytoli (3) Bridge (2 bridges at crossing),N1,A,6,False,0,0,10,1357924
1001574,Bridge start,N1,B,0,False,0,0,10,1357924
1001578,Bridge start,N1,B,0,False,0,0,10,1357924
1001584,Naitom Para (2) Bridge (2 bridges at crossing),N1,A,15,False,0,0,10,1357924
1001588,Naitong Para (3) Bridge (2 bridges at crossing),N1,A,9,False,0,0,10,1357924
1001590,Naitong Para (3) Bridge (2 bridges at crossing),N1,A,9,False,0,0,10,1357924
1001592,Naitong Para (3) Bridge (2 bridges at crossing),N1,A,9,False,0,0,10,1357924
1001598,Naitom Para(4) Bridge (2 bridges at crossing),N1,A,9,False,0,0,10,1357924
1001602,Bridge start,N1,B,0,False,0,0,10,1357924
1001609,Bridge start,N1,B,0,False,0,0,10,1357924
1001614,Bridge start,N1,B,0,False,0,0,10,1357924
2000004,JATRAMURA BRIDGE (2 bridges at crossing),N2,B,36,False,0,0,10,1357924
2000021,GOLA GANDE BRIDGE (2 bridges at crossing),N2,B,18,False,0,0,10,1357924
2000025,SHAWGHAT BOX CULVERT,N2,A,4,False,0,0,10,1357924
2000029,ADURI BOX CULVERT,N2,B,5,False,0,0,10,1357924
