bridge_id,road,name,condition,length,lat,lon,avg_trucks_crossed,broken_pct,norm_traffic,norm_connectivity,criticality_score,criticality_rank
1001511,N1,NOYA PARA CULVERT,A,1,20.9648611,92.2515278,4970.3,11.11,0.1637574295918502,0.220743095569243,0.18085312938506803,567
1001524,N1,DONDO MIA BOX CULVERT,A,2,20.948208,92.25911115,4970.1,11.11,0.16375084015340216,0.220743095569243,0.1808485167781544,568
1001527,N1,DOMMO MIA BOX CULVERT,A,1,20.9459163,92.2603333,4969.9,11.11,0.16374425071495408,0.220743095569243,0.18084390417124074,569
1001531,N1,DONDO MIA CHAK POST BRIDGE (2 bridges at crossing),B,51,20.9372497,92.26240275,4969.6,11.11,0.16373436655728202,0.220743095569243,0.1808369852608703,570
1001539,N1,DONDOMIA,A,3,20.92949935,92.264125,4969.6,11.11,0.16373436655728202,0.220743095569243,0.1808369852608703,571
1001543,N1,DONMIA,D,3,20.92369375,92.2655,4968.8,11.11,0.1637080088034898,0.220743095569243,0.18081853483321575,572
1001546,N1,KARUNTON BOX CULVERT,A,1,20.919541,92.2684438,4968.7,11.11,0.16370471408426573,0.220743095569243,0.1808162285297589,573
1001549,N1,KARUNTON BOX CULVERT,A,1,20.9189993,92.2686382,4968.7,11.11,0.16370471408426573,0.220743095569243,0.1808162285297589,574
1001571,N1,Baraytoli (3) Bridge (2 bridges at crossing),A,6,20.9033333,92.2789438,4968.6,11.11,0.16370141936504173,0.220743095569243,0.1808139222263021,575
1001552,N1,Karumtoli choto(1) Bridge (2 bridges at crossing),A,6,20.9176382,92.2692493,4968.6,11.11,0.16370141936504173,0.220743095569243,0.1808139222263021,576
1001554,N1,KAKUM TOLI CHACK BOX CULVERT,B,1,20.91556945,92.27059655,4968.6,11.11,0.16370141936504173,0.220743095569243,0.1808139222263021,577
1001559,N1,Karumtoli(1) Bridge (2 bridges at crossing),A,34,20.9123889,92.2729716,4968.5,11.11,0.16369812464581768,0.220743095569243,0.18081161592284528,578
1001574,N1,Bridge start,B,0,20.9002222,92.2808466,4968.4,11.11,0.16369482992659365,0.220743095569243,0.18080930961938846,579
1001584,N1,Naitom Para (2) Bridge (2 bridges at crossing),A,15,20.896846850000003,92.285583,4968.1,11.11,0.1636849457689216,0.220743095569243,0.180802390709018,580
1001578,N1,Bridge start,B,0,20.8983469,92.2830132,4968.1,11.11,0.1636849457689216,0.220743095569243,0.180802390709018,581
1001562,N1,BAROY TOLI RCC GIDER BRIDGE (2 bridges at crossing),A,30,20.90872225,92.2752632,4968.1,11.11,0.1636849457689216,0.220743095569243,0.180802390709018,582
1001566,N1,BORYTOLI SLAB CULVERT,A,3,20.9059444,92.2771104,4968.0,11.11,0.16368165104969756,0.220743095569243,0.18080008440556117,583
1001590,N1,Naitong Para (3) Bridge (2 bridges at crossing),A,9,20.8948052,92.2881941,4967.8,11.11,0.1636750616112495,0.220743095569243,0.18079547179864752,584
1001588,N1,Naitong Para (3) Bridge (2 bridges at crossing),A,9,20.8953608,92.2877219,4967.8,11.11,0.1636750616112495,0.220743095569243,0.18079547179864752,585
1001569,N1,Gilatoli (1) Bridge (2 bridges at crossing),A,18,20.9047222,92.2779716,4967.8,11.11,0.1636750616112495,0.220743095569243,0.18079547179864752,586
1001592,N1,Naitong Para (3) Bridge (2 bridges at crossing),A,9,20.894013549999997,92.28884685,4967.7,11.11,0.16367176689202545,0.220743095569243,0.1807931654951907,587
1001598,N1,Naitom Para(4) Bridge (2 bridges at crossing),A,9,20.89190245,92.29173575,4967.5,11.11,0.16366517745357742,0.220743095569243,0.18078855288827708,588
1001609,N1,Bridge start,B,0,20.87667985,92.2978886,4967.1,11.11,0.1636519985766813,0.220743095569243,0.18077932767444982,589
1001602,N1,Bridge start,B,0,20.88887465,92.29831915,4966.9,11.11,0.16364540913823322,0.220743095569243,0.18077471506753615,590
1001614,N1,Bridge start,B,0,20.86484725,92.2982219,4966.7,11.11,0.1636388196997852,0.220743095569243,0.18077010246062253,591
9000004,N106,TANARI BOTTOLA CULVERT,A,3,22.3990552,91.8198049,3921.6,11.11,0.1292057090894714,0.220743095569243,0.15666692503340288,592
9000013,N106,BALUCHARA,A,12,22.4121667,91.8185549,3921.6,11.11,0.1292057090894714,0.220743095569243,0.15666692503340288,593
9000002,N106,TANARI BOTTOLA CULVERT,C,2,22.3974997,91.8200271,3921.6,11.11,0.1292057090894714,0.220743095569243,0.15666692503340288,594
9000006,N106,TANARI BOX CULVERT,C,2,22.4004722,91.8193604,3921.4,11.11,0.12919911965102335,0.220743095569243,0.15666231242648923,595
9000015,N106,NOTUN PARA (2 bridges at crossing),B,18,22.41555555,91.819166,3921.3,11.11,0.12919582493179932,0.220743095569243,0.1566600061230324,596
9000010,N106,BALUCHARA,A,3,22.4060278,91.818666,3921.0,11.11,0.12918594077412723,0.220743095569243,0.15665308721266197,597
9000019,N106,AMAR BAZAR,A,4,22.4223882,91.8200271,3920.8,11.11,0.12917935133567918,0.220743095569243,0.15664847460574832,598
9000021,N106,LALIYAR HAT,C,3,22.4244438,91.8197771,3920.7,11.11,0.12917605661645515,0.220743095569243,0.1566461683022915,599
9000024,N106,BORDIGHIR PAR,C,4,22.4309993,91.8199993,3920.0,11.11,0.12915299358188695,0.220743095569243,0.15663002417809374,600
9000028,N106,BORODIGHIR PAR,C,9,22.4382497,91.8206104,3919.3,11.11,0.12912993054731878,0.220743095569243,0.15661388005389604,601
9000030,N106,CHOWDIRIR HAT,C,6,22.4444441,91.8190549,3919.0,11.11,0.1291200463896467,0.220743095569243,0.15660696114352557,602
9000033,N106,PASHIM CHARAKUL CUL,A,8,22.4515,91.8175827,3918.8,11.11,0.12911345695119864,0.220743095569243,0.15660234853661192,603
9000037,N106,PASSIM SURAGOL,B,9,22.4555,91.8171382,3918.3,11.11,0.1290969833550785,0.220743095569243,0.15659081701932784,604
9000043,N106,MODANHAT (2 bridges at crossing),A,12,22.471138250000003,91.815125,3917.0,11.11,0.12905415200516612,0.220743095569243,0.15656083507438917,605
9000058,N106,Subadaggu Bridge (2 bridges at crossing),C,64,22.50475,91.82683265,3914.7,11.11,0.1289783734630135,0.220743095569243,0.15650779009488233,606
9000062,N106,ISAPUR BRIDGE (2 bridges at crossing),C,34,22.50736115,91.8330271,3914.4,11.11,0.1289684893053414,0.220743095569243,0.1565008711845119,607
9000068,N106,BODORGONA BOX CUL,A,3,22.51418055,91.84538855,3914.2,11.11,0.12896189986689335,0.220743095569243,0.15649625857759825,608
9000074,N106,Bridge start,B,0,22.5162361,91.8546528,3913.3,11.11,0.1289322473938771,0.220743095569243,0.15647550184648684,609
9000084,N106,Bridge start,B,0,22.52636045,91.8727771,3912.7,11.11,0.12891247907853293,0.220743095569243,0.15646166402574593,610
9000100,N106,Beroli Bridge (2 bridges at crossing),C,25,22.53351355,91.899458,3912.4,11.11,0.12890259492086084,0.220743095569243,0.1564547451153755,611
9000103,N106,Bridge start,B,0,22.5342358,91.9020417,3912.2,11.11,0.12889600548241278,0.220743095569243,0.15645013250846185,612
9000088,N106,Bridge start,B,0,22.5288743,91.8782771,3912.2,11.11,0.12889600548241278,0.220743095569243,0.15645013250846185,613
9000092,N106,JALANIR HAT,C,4,22.5322771,91.8897636,3911.8,11.11,0.1288828266055167,0.220743095569243,0.15644090729463458,614
9000095,N106,SULTAN PUR CULVERT,A,3,22.5325549,91.8921386,3911.7,11.11,0.12887953188629264,0.220743095569243,0.15643860099117773,615
9000115,N106,POSHIM RAYJON,C,9,22.5354997,91.9238049,3911.3,11.11,0.12886635300939656,0.220743095569243,0.1564293757773505,616
9000124,N106,Rauzan dalarmuk Bridge,A,15,22.5386802,91.95605555,3910.1,11.11,0.12882681637870821,0.220743095569243,0.15640170013586863,617
9000132,N106,GODAR PAR ARCH,A,12,22.5406108,91.96919375,3909.1,11.11,0.12879386918646793,0.220743095569243,0.15637863710130046,618
9000136,N106,AMTULA BOX,B,3,22.5412497,91.973166,3908.8,11.11,0.12878398502879587,0.220743095569243,0.15637171819093,619
9000145,N106,Morartak,C,5,22.5389719,91.9820271,3908.5,11.11,0.12877410087112376,0.220743095569243,0.15636479928055952,620
9000149,N106,MONARTECK CULVERT,B,5,22.5404163,91.9842774,3908.2,11.11,0.12876421671345167,0.220743095569243,0.15635788037018905,621
9000152,N106,CHAIRMAN GHAT BOX CULVERT(R) (2 bridges at crossing),D,2,22.5429719,91.9854163,3908.2,11.11,0.12876421671345167,0.220743095569243,0.15635788037018905,622
9000162,N106,BETBEAINA BOX CULVERT,A,12,22.5455274,91.9956386,3907.9,11.11,0.12875433255577962,0.220743095569243,0.15635096145981864,623
9000158,N106,BETBUNIA BOX CULVERT,A,3,22.5464441,91.9896941,3907.6,11.11,0.1287444483981075,0.220743095569243,0.15634404254944814,624
9000168,N106,SUP NALA SUBMARGE,A,4,22.5455274,92.0050278,3907.4,11.11,0.12873785895965947,0.220743095569243,0.15633942994253452,625
9000172,N106,SIKDAR PARA (2) CULVERT,A,3,22.5439163,92.0099167,3907.0,11.11,0.12872468008276336,0.220743095569243,0.15633020472870723,626
9000176,N106,RANGUNID,A,3,22.549833,92.0133056,3906.4,11.11,0.1287049117674192,0.220743095569243,0.15631636690796633,627
9000179,N106,THANDHA CHOR ARCH MASONRY,D,2,22.552708350000003,92.01663855,3906.0,11.11,0.12869173289052308,0.220743095569243,0.15630714169413906,628
9000183,N106,THANDHA CHOR ARCH MASONRY,D,2,22.5530278,92.0179716,3906.0,11.11,0.12869173289052308,0.220743095569243,0.15630714169413906,629
9000191,N106,Rahirhat Bridge (2 bridges at crossing),C,128,22.5638611,92.0381386,3904.6,11.11,0.12864560682138668,0.220743095569243,0.15627485344574354,630
9000194,N106,RANIARAT ARCH,B,3,22.57022155,92.040708,3904.1,11.11,0.12862913322526653,0.220743095569243,0.15626332192845946,631
9000197,N106,RANIRAT ARCK,A,7,22.5746938,92.0427497,3903.9,11.11,0.1286225437868185,0.220743095569243,0.15625870932154584,632
9000203,N106,GUBTULL CULVERT,A,3,22.5807493,92.0488052,3903.2,11.11,0.1285994807522503,0.220743095569243,0.1562425651973481,633
9000210,N106,MOGI CHORI,A,3,22.5935413,92.0715549,3902.7,11.11,0.12858300715613016,0.220743095569243,0.15623103368006402,634
9000221,N106,GHAGRA ARCH MASO,A,1,22.6094444,92.0973886,3900.9,11.11,0.12852370221009765,0.220743095569243,0.15618952021784124,635
9000229,N106,MOSHIS PARA CULVERT,A,9,22.622916,92.1081111,3900.6,11.11,0.12851381805242557,0.220743095569243,0.1561826013074708,636
9000227,N106,KOLA BAGAN ARCH MASONRY,C,5,22.6221104,92.1066111,3900.6,11.11,0.12851381805242557,0.220743095569243,0.1561826013074708,637
9000233,N106,MOIS PARA ARCH MASONRY,B,2,22.6277771,92.1130833,3900.1,11.11,0.12849734445630542,0.220743095569243,0.1561710697901867,638
9000237,N106,KOBAGON ARCH MASONRY,A,1,22.6314438,92.1136667,3900.0,11.11,0.12849404973708142,0.220743095569243,0.15616876348672987,639
9000247,N106,Bridge start,B,0,22.64773575,92.13662465,3898.5,11.11,0.128444628948721,0.220743095569243,0.15613416893487758,640
7000116,N207,BAYULPUR CULVERT,B,3,24.3814716,91.7511389,5292.4,0.0,0.17436972021244349,0.0,0.12205880414871043,641
7000114,N207,UTTOR KALAPUR,D,13,24.3792216,91.7506389,5291.6,0.0,0.17434336245865129,0.0,0.12204035372105589,642
7000094,N207,NOWGAON -2 CULVERT,A,4,24.3417497,91.7425552,5291.4,0.0,0.17433677302020323,0.0,0.12203574111414225,643
7000105,N207,SHIRAZ NAGAR,C,6,24.3569444,91.7484997,5291.3,0.0,0.1743334783009792,0.0,0.12203343481068543,644
7000101,N207,KAKIA BAZAR BOX CULVERT,A,4,24.3523889,91.7473886,5291.3,0.0,0.1743334783009792,0.0,0.12203343481068543,645
7000107,N207,LAMWA CULVERT,A,12,24.3566389,91.7493052,5291.2,0.0,0.17433018358175517,0.0,0.12203112850722861,646
7000096,N207,RAZAPUR CULVERT,A,4,24.3448886,91.7444997,5291.2,0.0,0.17433018358175517,0.0,0.12203112850722861,647
7000109,N207,KASIM PUR,C,12,24.364861281607144,91.74964888982144,5291.0,0.0,0.17432359414330711,0.0,0.12202651590031498,648
7000087,N207,ESUPPUR CULVERT,B,6,24.3315271,91.7384997,5290.9,0.0,0.17432029942408309,0.0,0.12202420959685815,649
7000084,N207,6-NUMSER POLE BOX CULVERT,B,9,24.3286382,91.7377219,5290.9,0.0,0.17432029942408309,0.0,0.12202420959685815,650
7000090,N207,Nowgaon Bridge (2 bridges at crossing),A,16,24.33869415,91.74099965,5290.6,0.0,0.17431041526641103,0.0,0.12201729068648771,651
7000099,N207,KALIR BAZAR CULVERT,A,2,24.3509444,91.7469163,5290.5,0.0,0.17430712054718697,0.0,0.12201498438303088,652
7000050,N207,Mofigauj box culvert,A,2,24.3046667,91.6799438,5290.3,0.0,0.17430053110873892,0.0,0.12201037177611723,653
7000057,N207,BILASHER PARA BOX CULVERT,B,23,24.3029167,91.690583,5290.3,0.0,0.17430053110873892,0.0,0.12201037177611723,654
7000059,N207,AMANATUR BOX CULVERT,A,18,24.3021389,91.6936386,5290.3,0.0,0.17430053110873892,0.0,0.12201037177611723,655
7000073,N207,NEAR SHRIMANGAL THANA,A,3,24.3146944,91.7338052,5290.2,0.0,0.1742972363895149,0.0,0.12200806547266041,656
7000075,N207,2 NUMBER POLE,B,9,24.3170549,91.7348052,5290.2,0.0,0.1742972363895149,0.0,0.12200806547266041,657
7000053,N207,Motiganj Bridge (2 bridges at crossing),A,46,24.305,91.68161045,5290.1,0.0,0.1742939416702909,0.0,0.12200575916920361,658
7000082,N207,ZOINAG SARA CULVET,A,19,24.3236104,91.7365552,5290.1,0.0,0.1742939416702909,0.0,0.12200575916920361,659
7000079,N207,4 NUMBER POLE,B,6,24.3209716,91.7358886,5290.1,0.0,0.1742939416702909,0.0,0.12200575916920361,660
7000077,N207,3 NUMBER POLE,B,4,24.3191104,91.7353886,5290.1,0.0,0.1742939416702909,0.0,0.12200575916920361,661
7000068,N207,SIRMONGAL BOX CULVERT,A,17,24.3084167,91.7265827,5290.0,0.0,0.17429064695106683,0.0,0.12200345286574678,662
7000064,N207,Sreemangal Basti Bridge (2 bridges at crossing),A,13,24.30256945,91.71856875,5290.0,0.0,0.17429064695106683,0.0,0.12200345286574678,663
7000044,N207,MOTIGAMJ BOX CULVERT,A,14,24.3025556,91.6693882,5290.0,0.0,0.17429064695106683,0.0,0.12200345286574678,664
7000047,N207,LAYER KAL BRIDGE (2 bridges at crossing),A,24,24.3035278,91.67423545,5289.9,0.0,0.1742873522318428,0.0,0.12200114656228996,665
7000025,N207,DHLKI BOX CULVERT,C,19,24.2949441,91.5846663,5289.1,0.0,0.1742609944780506,0.0,0.12198269613463542,666
7000007,N207,Binagou Bridge (2 bridges at crossing),A,20,24.2958469,91.52387435,5288.7,0.0,0.17424781560115446,0.0,0.12197347092080811,667
7000003,N207,Mirpur Bridge (2 bridges at crossing),B,22,24.2975691,91.513625,5288.7,0.0,0.17424781560115446,0.0,0.12197347092080811,668
7000011,N207,Natun Bazar Bridge (2 bridges at crossing),B,30,24.293652450000003,91.53715245,5288.5,0.0,0.17424122616270643,0.0,0.1219688583138945,669
7000016,N207,Karangi Bridge (2 bridges at crossing),B,38,24.292958,91.54656915,5288.2,0.0,0.17423134200503435,0.0,0.12196193940352404,670
8000067,N208,UDNACHARA BRIDGE (2 bridges at crossing),A,22,24.5579028,91.88222155,832.9,0.0,0.02744171641692695,0.0,0.019209201491848862,671
8000020,N208,ISLAMPUR BOX CULVERT,A,10,24.5028056,91.7859441,832.8,0.0,0.02743842169770292,0.0,0.019206895188392043,672
8000074,N208,TAI JURI BOX CULVERT,B,14,24.5719993,91.8884441,832.8,0.0,0.02743842169770292,0.0,0.019206895188392043,673
8000071,N208,Kuchimora Bridge,A,39,24.568291,91.88604135,832.8,0.0,0.02743842169770292,0.0,0.019206895188392043,674
8000013,N208,MONU PC GIRDER BRIDGE (2 bridges at crossing),A,133,24.49427745,91.7738327,832.7,0.0,0.027435126978478896,0.0,0.019204588884935227,675
8000032,N208,KADOM HATE BOX CULVERT,A,12,24.5007778,91.8167216,832.7,0.0,0.027435126978478896,0.0,0.019204588884935227,676
8000017,N208,ISLAMPUR CULVERT,A,8,24.5006389,91.7786382,832.7,0.0,0.027435126978478896,0.0,0.019204588884935227,677
8000039,N208,ASRAKAPUL BOX CULVERT,A,9,24.5055278,91.828916,832.6,0.0,0.027431832259254867,0.0,0.019202282581478405,678
8000041,N208,MOLAL BOX CULVERT,A,2,24.5066389,91.8320827,832.6,0.0,0.027431832259254867,0.0,0.019202282581478405,679
8000022,N208,RAISREE CULVERT,A,2,24.5036111,91.7904719,832.6,0.0,0.027431832259254867,0.0,0.019202282581478405,680
8000025,N208,RAISREE SETU BOX CULVERT,A,18,24.5031944,91.7970274,832.6,0.0,0.027431832259254867,0.0,0.019202282581478405,681
8000028,N208,TALTOLA BOX CULVERT,A,14,24.5027222,91.8011667,832.6,0.0,0.027431832259254867,0.0,0.019202282581478405,682
8000035,N208,Longuchhara Bridge (2 bridges at crossing),B,37,24.50381945,91.82448545,832.6,0.0,0.027431832259254867,0.0,0.019202282581478405,683
8000086,N208,GOYESPUR,A,10,24.5958052,91.898583,832.6,0.0,0.027431832259254867,0.0,0.019202282581478405,684
8000169,N208,Bridge start,B,0,24.71783265,91.9283188,832.5,0.0,0.02742853754003084,0.0,0.019199976278021585,685
8000008,N208,PURBO SULTANPUR CULVERT,A,18,24.485333,91.7766243,832.5,0.0,0.02742853754003084,0.0,0.019199976278021585,686
8000044,N208,CHATURACAHEL BOX CULVERT,A,3,24.5126667,91.841833,832.5,0.0,0.02742853754003084,0.0,0.019199976278021585,687
8000046,N208,Chatura Box Culvert,A,2,24.5134722,91.8431941,832.5,0.0,0.02742853754003084,0.0,0.019199976278021585,688
8000146,N208,FARIDPUR BOX CULVERT,A,3,24.6827771,91.9303882,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,689
8000003,N208,BONOVITI BOX CULVERT (2 bridges at crossing),A,2,24.4756382,91.7758049,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,690
8000005,N208,BONOVITI BOX CULVERT (2 bridges at crossing),A,2,24.4757216,91.7757216,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,691
8000095,N208,CHAN BAG CULVERT,B,3,24.61181945,91.90498615,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,692
8000138,N208,Karmada culvert,A,3,24.66812435,91.92748545,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,693
8000158,N208,NURPUR,A,6,24.6913608,91.9323327,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,694
8000149,N208,LUTPURBOX CULVERT,C,6,24.6859719,91.930666,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,695
8000156,N208,NURPUR BOX CULVERT,A,6,24.6897219,91.9317216,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,696
8000154,N208,NURPUR CULVERT,A,3,24.6884719,91.9314438,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,697
8000152,N208,NURPUR CULVERT,A,3,24.6884163,91.9313604,832.4,0.0,0.02742524282080681,0.0,0.019197669974564766,698
8000134,N208,PALBARI CULVERT,A,3,24.6643611,91.9257771,832.3,0.0,0.027421948101582782,0.0,0.019195363671107947,699
8000101,N208,MOTOP PUR BRIDGE (2 bridges at crossing),A,30,24.623416,91.9078056,832.2,0.0,0.027418653382358757,0.0,0.019193057367651128,700
8000163,N208,Bridge start,B,0,24.6971247,91.93112435,832.2,0.0,0.027418653382358757,0.0,0.019193057367651128,701
8000177,N208,Bridge start,B,0,24.74212465,91.9232771,832.2,0.0,0.027418653382358757,0.0,0.019193057367651128,702
8000104,N208,MOTOP PUR BRIDGE (2 bridges at crossing),A,30,24.62486045,91.9081389,832.2,0.0,0.027418653382358757,0.0,0.019193057367651128,703
8000126,N208,Mirzapur box culvert,A,6,24.6543056,91.9239716,832.2,0.0,0.027418653382358757,0.0,0.019193057367651128,704
8000129,N208,MIRJAPUR BOX CULVERT,A,3,24.6558056,91.9243604,832.2,0.0,0.027418653382358757,0.0,0.019193057367651128,705
8000109,N208,RAJAPUR BOX CULVERT,A,3,24.6302216,91.9096111,832.1,0.0,0.02741535866313473,0.0,0.01919075106419431,706
8000120,N208,Bridge start,B,0,24.6449858,91.91681875,832.1,0.0,0.02741535866313473,0.0,0.01919075106419431,707
8000107,N208,RAJAPUR BOX CULVERT,A,4,24.6281938,91.9090556,832.1,0.0,0.02741535866313473,0.0,0.01919075106419431,708
8000211,N208,Bridge start,B,0,24.83540245,91.89805525,832.1,0.0,0.02741535866313473,0.0,0.01919075106419431,709
8000183,N208,Bridge start,B,0,24.75505555,91.91876325,832.0,0.0,0.0274120639439107,0.0,0.01918844476073749,710
8000197,N208,Bridge start,B,0,24.7930136,91.9097917,831.9,0.0,0.02740876922468667,0.0,0.01918613845728067,711
8000202,N208,Bridge start,B,0,24.803673804293787,91.91354726858756,831.8,0.0,0.027405474505462643,0.0,0.019183832153823847,712
8000192,N208,Bridge start,B,0,24.779068799999997,91.91175,831.8,0.0,0.027405474505462643,0.0,0.019183832153823847,713
8000188,N208,Bridge start,B,0,24.7695132,91.91405555,831.8,0.0,0.027405474505462643,0.0,0.019183832153823847,714
7000171,N207,Bridge start,B,0,24.56102775,91.72358265,361.0,0.0,0.0118939363987401,0.0,0.00832575547911807,715
7000147,N207,KODALIPUR BOX CULVERT,C,18,24.473540999999997,91.76544445,361.0,0.0,0.0118939363987401,0.0,0.00832575547911807,716
7000182,N207,GORA KHAL BOX CULVERT,A,4,24.5762771,91.6929719,360.9,0.0,0.011890641679516072,0.0,0.00832344917566125,717
7000188,N207,Bridge start,B,0,24.5838191,91.6867913,360.7,0.0,0.011884052241068017,0.0,0.008318836568747611,718
7000192,N207,Bridge start,B,0,24.59223575,91.68165215,360.7,0.0,0.011884052241068017,0.0,0.008318836568747611,719
6000043,N204,CHANDRI CULVERT,A,2,24.1279438,91.4640278,0.0,0.0,0.0,0.0,0.0,720
6000002,N204,JOGIDISH PUR TEMORIA,C,4,24.1483608,91.3513889,0.0,0.0,0.0,0.0,0.0,721
6000005,N204,Telaria Chara Bridge (2 bridges at crossing),A,40,24.145874650000003,91.3513056,0.0,0.0,0.0,0.0,0.0,722
6000008,N204,UTTOR SUMA BRIDGE,C,4,24.1439997,91.3511667,0.0,0.0,0.0,0.0,0.0,723
6000010,N204,NOYAHADI CULVERT,C,13,24.1397774,91.3513333,0.0,0.0,0.0,0.0,0.0,724
6000013,N204,DOKHIR SHURMA CULVERT,B,10,24.1369163,91.3516111,0.0,0.0,0.0,0.0,0.0,725
6000025,N204,20 NOVEMBER AMTOLI,B,10,24.1241104,91.4126111,0.0,0.0,0.0,0.0,0.0,726
6000038,N204,CHANTRI CHARA CULVERTR,A,6,24.1274438,91.4520556,0.0,0.0,0.0,0.0,0.0,727
6000055,N204,RAMAGANJA CULVERT,B,9,24.1387774,91.4803604,0.0,0.0,0.0,0.0,0.0,728
6000050,N204,Ram Bhanga Bridge,A,50,24.13486599041322,91.47721464628098,0.0,0.0,0.0,0.0,0.0,729
6000057,N204,LABONGO GIRDER BRIDGE,A,40,24.1420552,91.4829577,0.0,0.0,0.0,0.0,0.0,730
6000060,N204,CHANDRI CULVERT (2 bridges at crossing),A,2,24.14440245,91.4833886,0.0,0.0,0.0,0.0,0.0,731
6000072,N204,CHANDPUR STEEL BEAM AND RCC SLAB (2 bridges at crossing),A,39,24.173166,91.5020833,0.0,0.0,0.0,0.0,0.0,732
6000090,N204,PICE MILL BOX CULVERT,A,3,24.2211938,91.5084722,0.0,0.0,0.0,0.0,0.0,733
6000092,N204,NORPATI BOX CULVERT,C,3,24.2274993,91.5060833,0.0,0.0,0.0,0.0,0.0,734
6000095,N204,NORPATI BOX CULVERT,C,24,24.2308049,91.5048611,0.0,0.0,0.0,0.0,0.0,735
6000106,N204,NEAR SHAIS TAGAMJ BOX CULVERT,A,4,24.2615,91.482416,0.0,0.0,0.0,0.0,0.0,736
6000100,N204,DORGAPUR RCC GIDER BRIDGE (2 bridges at crossing),A,18,24.25240275,91.49124965,0.0,0.0,0.0,0.0,0.0,737
